Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
53,MMM,-1.0469,0.89749,0.08813,-1.3537,-0.25737,-0.10464,-0.69428,0.33673,-1.4887,-0.40375,2.1283,0.077405,1.3131,1.3477,1.8635,1.9401,0.037926,0.28577,0.6988,1.1055,-0.71838,-1.1701,-1.0328,-0.34962,0.12541,-0.90444,0.25363,0.61265,-0.59655,-0.030598,0.78786,0.073615,0.90919,0.58846,0.51149,-0.78692
53,AXP,0.51717,-0.34107,-0.77234,-0.64953,-2.8058,-1.634,-0.22216,0.80713,-1.1513,0.3624,0.83679,-0.56308,0.13003,-0.52599,-1.4022,-1.2007,-0.034636,-0.64442,0.19345,-1.1277,0.47841,-0.74633,0.16719,-0.23162,-1.486,-0.29925,-0.26334,-0.39296,-0.73415,0.58734,0.46905,1.8641,0.42628,1.8508,0.61629,-1.7192
53,AAPL,-0.28885,0.44042,-0.081032,-0.77552,1.6922,-0.54846,-0.40865,-0.2977,0.97612,-0.11734,-0.17285,1.4458,0.34958,-0.55645,1.0885,0.20417,-1.0217,-0.65829,0.41571,-0.18042,1.1863,-1.0603,0.88448,0.45376,0.34292,0.82128,0.40052,1.0868,0.56372,-0.065025,1.2284,0.62354,-0.081344,0.46372,0.22889,-1.5937
53,BA,1.0755,1.3127,1.0538,-0.089617,-1.1871,0.30307,-0.43215,-0.14115,1.4418,0.38775,-0.48493,-1.4288,-0.82873,0.78497,0.55969,-0.019528,-0.92719,-0.71152,-0.15587,-0.22706,-1.0164,-0.81116,0.60208,1.9868,1.2285,-0.75739,-0.29154,-0.37818,2.1815,0.02053,-0.18457,0.65357,1.4993,-0.53429,-1.2459,-1.3016
53,CAT,0.27313,-2.3115,-1.9108,-0.13776,-0.49208,1.0601,-0.50721,-1.4544,0.25726,0.088178,0.26944,1.8766,-0.1124,-1.2438,-0.426,-0.86904,0.17091,-0.20757,-0.70804,-0.60029,0.45003,3.0115,-1.547,1.1353,0.29469,0.12832,0.66614,-0.25547,0.17507,-1.6515,0.54761,0.59272,2.5991,1.5392,-1.3528,-0.75676
53,CVX,1.132,0.1474,-1.0374,1.5407,0.92262,0.23612,0.5231,-1.7094,-0.61006,-0.23025,0.35365,-0.30555,0.53808,-1.3417,1.5318,0.60736,0.16564,0.46094,1.0562,-0.93898,-0.49824,-0.93685,-0.0089089,0.045166,-0.6101,-0.98562,-0.60006,-0.60866,0.064033,-0.50133,-0.60012,0.089767,-1.0016,0.56414,-1.0798,-1.0023
53,CSCO,0.019289,-1.2465,-1.9424,1.0618,2.7649,-0.33103,0.40725,0.088019,-1.8078,-1.2123,1.7975,-0.20139,-0.71576,1.1596,2.158,0.43283,0.40025,-1.0479,1.1021,0.067846,-0.063665,-0.21705,-1.2275,-0.7784,1.3291,-2.3416,-0.24932,0.87953,0.95483,-1.2991,1.5712,-1.3806,0.14001,0.54848,0.087681,0.088211
53,DD,0.61265,-0.88423,1.1988,-1.2013,1.0304,0.91509,0.79235,1.3335,0.63563,-0.16183,0.15187,0.11493,0.54845,-0.71964,-0.72243,1.7718,-0.48839,-1.263,-0.51735,-0.68148,0.24591,0.81829,-0.52815,-0.97652,0.47951,0.66344,0.38967,-0.37963,-1.4036,-0.78044,0.4191,2.0924,0.46245,-0.26211,0.66682,-2.028
53,KO,-0.62571,-0.51927,0.19969,-2.3188,0.52883,0.79151,-0.29153,-0.78428,-0.35021,-0.10506,1.0418,1.0083,-0.30121,0.52966,1.7194,-0.39751,-0.11309,1.0303,0.12692,-1.4074,0.0073993,-0.39158,0.30968,-0.83464,1.3448,1.2233,-0.4652,-0.0126,1.8589,-0.2027,1.7195,0.72405,0.70147,-0.74813,2.5841,-0.19597
53,DIS,0.3113,-1.6719,0.25107,-0.20322,0.087982,-0.22675,1.4088,-0.31822,-0.028593,-0.4482,0.88155,-0.54974,-0.65747,-0.58971,0.041784,-0.37321,1.7313,0.22507,-0.88864,0.48482,0.43263,0.68454,0.60474,-0.60637,-1.5117,0.61118,1.7683,-0.44878,-0.68108,1.0297,0.29175,-0.87493,-0.93395,-0.17735,-1.7199,1.5494
53,XOM,-1.8418,1.3108,-0.77952,0.16565,-0.096004,-0.017228,-1.3102,0.002129,0.94001,-0.24615,1.4355,1.0578,0.34882,0.4425,-1.325,-0.67181,-0.67926,1.7102,-0.50947,-1.1075,0.076876,-2.2754,0.40988,2.2294,0.86788,0.84546,0.32719,-1.998,1.0447,0.20378,-0.060142,0.42497,-0.68638,-0.28802,1.0522,-0.72013
53,GE,-1.5445,-0.50431,0.32023,-0.20011,-2.7334,-0.7567,0.84133,-0.45931,-1.7143,1.3679,-0.22317,-0.90927,-1.5066,0.25536,0.96725,1.148,0.80542,-0.69371,0.2259,-0.31971,2.219,-0.16161,1.5023,1.6564,0.82189,-0.41623,-1.9476,1.8639,0.10676,1.1208,-0.41958,1.1343,-0.62385,-0.56076,-0.47955,-1.2711
53,GS,0.037157,-0.46875,-0.53996,0.14422,0.10038,-0.42126,-0.55423,-0.40489,2.2553,1.2946,-1.9934,1.0183,1.4479,0.31875,-1.7318,-0.56973,-0.25637,0.0094528,-0.70912,0.25516,0.9681,-0.28509,1.3121,-2.3687,2.0669,1.4035,0.66279,-1.2316,-0.89979,0.43047,0.011231,0.49909,-0.054212,2.1321,-1.015,-0.66757
53,HD,0.020462,-0.0039135,-0.4544,-0.54256,0.46861,-0.21159,-0.65336,-0.078462,1.2496,-0.042984,0.21861,1.2513,-0.56086,1.4318,1.8316,1.7831,-0.26458,0.18168,1.0328,-0.79077,-0.72012,-0.6777,0.50145,0.34387,0.022645,-0.86586,0.15729,0.80039,-1.4467,1.0712,-0.39314,0.18005,-0.41056,0.75026,-0.73927,-0.85074
53,IBM,1.5089,0.75355,-0.74717,-0.58422,-1.1939,0.79011,-0.86027,1.0183,0.21014,-0.42599,1.367,-0.49582,0.23833,1.397,-0.10514,-0.46699,-0.39312,-1.0198,-1.5159,0.34012,0.70822,0.19378,0.35858,-0.38361,-0.86073,-0.48288,1.2528,-1.6747,-0.66628,-0.34962,0.26196,1.1315,0.60429,-0.29331,0.38191,-1.6175
53,INTC,2.3342,0.19706,0.80982,1.3049,1.7,0.92531,-0.7998,0.86026,0.12944,-0.61909,-0.44254,-0.26558,-1.5735,-0.88367,-0.52983,0.33907,2.0243,-1.0703,-1.3967,1.0202,-0.096016,1.058,1.016,0.13497,2.1901,-0.27462,2.5408,0.16322,0.40328,0.34644,0.19748,1.1762,-0.68972,-0.89304,0.90647,0.043292
53,JNJ,1.0973,0.41469,-0.52515,0.32367,-0.87421,0.18656,-0.31682,-0.10268,-0.33897,0.96034,-0.76343,0.48231,-1.0886,1.6873,0.010152,1.5775,1.9533,-0.66256,-0.65189,2.2951,-0.16473,-0.18711,-0.10791,-0.22639,-0.042375,-0.50761,-0.55148,-1.2069,0.24832,-0.49536,0.23479,-0.73143,1.8131,0.95075,0.26336,0.043591
53,JPM,-0.3335,-0.62625,0.469,0.33932,-1.4346,0.10909,1.8959,0.42164,2.3581,1.9275,-0.027419,0.5102,-1.7976,-0.31193,0.91353,0.85253,-0.41021,0.27641,0.45723,-0.99025,-0.31758,0.73924,2.0944,0.97828,-0.36534,0.076884,-0.75497,-0.10477,-1.0563,-0.90123,-0.41792,0.59268,0.88818,-0.17915,-0.63931,1.3271
53,MCD,0.006496,0.72035,0.12432,2.0961,-0.8072,0.36149,-0.61663,-0.0010941,0.56121,-1.841,0.96988,0.78883,-0.22676,-0.74071,0.76824,0.57096,0.44578,-0.65253,0.90723,-1.7175,0.83894,0.41699,-1.1249,0.42384,1.0123,-0.92502,1.1746,-1.6126,-0.66973,0.59663,0.40323,0.13772,-0.71742,-0.19811,-1.2971,0.75487
53,MRK,1.0882,-1.166,-0.22319,-1.8784,-0.60405,0.080358,1.1395,0.45028,0.58646,-0.91022,0.53232,-0.78734,-0.52607,1.5099,0.61242,-1.0643,0.41941,0.97061,0.90403,-1.1246,1.12,-1.0746,-0.43519,-0.81808,0.1444,0.17244,-1.9253,0.61757,-1.0294,2.0479,-0.58498,1.8039,-1.0997,-0.51766,0.81244,-0.045075
53,MSFT,1.3329,-0.063287,0.2269,0.34503,-0.63875,-1.6566,-0.34323,0.17122,-0.72173,0.19592,0.21714,0.95791,-1.0281,0.94527,0.055591,-0.44145,0.17205,-0.97772,-0.15848,0.08952,-0.2398,1.0282,-1.2472,-0.52153,-0.38631,-0.37912,1.4344,-0.85744,1.8049,0.27274,-0.076269,-0.029234,-1.5729,-1.7594,-1.0138,-1.1116
53,NKE,-0.43785,0.22386,-0.67287,0.96302,-0.30142,0.35302,0.44711,-1.1311,0.72412,1.6113,-0.014352,-1.4688,-0.80025,0.55216,-1.9498,-0.90025,-0.072088,0.13751,0.47531,-0.36251,0.5963,0.30059,-0.64857,-0.14195,0.27463,-0.2315,-0.22379,-0.55556,1.1621,0.025816,-0.6001,0.94905,-1.5178,0.41745,0.46214,-0.65169
53,PFE,1.0861,2.2025,-0.10871,-0.82873,-0.092733,0.30034,-0.26052,0.19317,0.39367,1.426,0.12749,-0.16972,-1.4526,0.17243,0.42676,2.5688,1.1476,-1.1576,0.87921,0.84577,1.5566,2.1586,0.403,0.87314,1.2032,0.17851,0.34608,-2.9114,1.0434,-1.0829,0.91825,-1.3744,-2.2761,1.8988,-1.6449,-0.80296
53,PG,-0.26567,0.24954,-0.5005,0.75536,1.0953,0.24015,-2.402,0.51351,0.21629,-1.6004,0.30721,-0.18098,1.2209,0.12792,-1.1257,-1.2483,0.4669,0.051014,0.02965,-1.61,2.3657,0.98513,-1.7741,-0.39219,0.21164,-1.0074,0.1818,1.6858,0.96424,-0.45175,0.12381,-1.3564,0.93749,2.3009,2.0777,0.82233
53,TRV,1.0616,-0.18657,0.18061,-0.2714,-1.1428,-2.1672,1.1175,1.121,0.62574,1.1436,1.0685,-0.34236,0.86138,0.98377,-1.0695,1.4501,1.0011,-1.6391,1.0076,-0.31655,-2.6559,0.11975,0.065007,-0.13164,0.38585,-1.0032,-0.24794,-0.98211,-0.11476,0.014625,1.9199,-1.1363,1.0068,1.0462,1.0242,0.32224
53,UTX,-1.0739,0.58274,0.66518,-2.052,-0.01448,1.6333,-0.4681,-0.5359,-1.6161,0.38023,-1.0714,0.33926,-1.2559,0.39279,2.3275,-0.70777,-1.2781,1.43,0.59738,-0.44862,-0.43766,0.12154,0.54181,-1.7836,1.0002,-1.7827,-0.04989,0.89358,1.0045,-0.00046225,1.1786,-1.9516,0.13762,1.0216,0.70314,-1.8599
53,UNH,-1.3819,-1.5254,-2.0812,1.6342,-0.13668,-1.015,0.92418,0.48766,0.66693,2.1328,0.064585,-0.71718,-0.2738,-0.36861,0.47262,-0.55879,-0.35937,0.27039,0.12417,-0.33933,0.53637,1.2598,0.94073,0.091947,0.93556,0.32457,-0.96979,0.38966,-0.36949,1.0135,-0.50582,-0.60069,-0.87157,-0.35341,0.018648,0.0080194
53,VZ,0.80429,1.1987,0.80048,-0.44374,-0.1781,1.7606,0.11975,0.5626,1.3047,-0.73156,-0.86928,1.4198,-1.4212,-1.8689,-0.12173,0.86786,0.35976,-0.18458,0.8354,-0.52383,-0.42735,-0.49233,0.9002,0.52644,0.63309,0.34199,-1.2207,-1.3025,-0.51319,0.5688,-0.37849,1.8617,0.46841,2.3922,-0.75713,-0.44427
53,V,0.90822,0.2995,-0.34583,0.99416,0.37257,-0.52164,-0.86243,1.7423,-0.41665,0.024589,-0.79695,-0.67472,1.123,0.31969,-0.71822,-0.75201,-0.90231,0.55651,-0.031561,2.359,0.25384,0.31368,0.47904,0.61631,0.4457,1.5007,-0.46547,1.0446,-0.66631,0.28617,0.6113,0.93633,0.25346,-0.96178,-0.10211,-0.96776
53,WMT,-0.79106,1.6375,-0.94976,1.1152,-0.69205,-0.23836,-2.0122,-0.21544,0.028477,1.8793,-1.0707,-0.19315,-0.1002,0.71261,1.9488,0.013128,1.2859,1.0557,0.31821,0.26396,-1.3431,-0.84837,0.57016,1.0619,0.0040458,0.49047,0.34345,-0.44283,-0.90752,1.553,-0.021033,1.4937,1.5984,-0.21371,1.2235,2.4914
