Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
59,MMM,1.8443,0.67738,1.3431,1.5676,-1.3827,-0.59852,0.98425,0.35315,-0.046703,-0.10612,-0.17484,0.39655,-1.2639,0.18258,-0.55055,-0.74299,0.28605,0.99144,2.2578,0.70401,-1.0178,-0.43142,1.0311,0.44492,1.6529,-0.63985,-0.84094,1.4297,1.2152,-0.29624,-1.306,-0.4229,0.94128,0.71031,-1.3884,-0.15691
59,AXP,-0.58502,1.5024,1.4518,-0.3138,0.81466,2.0892,-0.77557,0.52569,0.84385,0.054422,0.466,0.40902,-1.4429,-0.93135,-1.5594,0.18394,-0.45347,-0.51107,-0.68794,1.6293,-0.97908,-0.90687,0.78919,-0.058326,-0.53625,-0.30955,-1.5327,1.7821,1.5059,1.157,-0.51452,1.1662,0.38318,0.84674,1.4722,-0.98954
59,AAPL,-0.36684,0.27253,0.35945,0.12066,-1.4033,-0.87853,0.06705,-0.19219,0.17929,-0.11297,-0.97834,0.86283,-0.39134,0.48169,-0.0041743,-0.32287,-0.91658,1.2681,1.5956,0.58308,-0.76413,-1.3082,-0.70876,-0.65251,0.77436,0.59859,0.07551,1.6537,-0.49341,-0.50206,0.2917,-0.58755,-0.20988,0.38968,-1.1447,-1.4825
59,BA,0.44347,-0.65348,-1.255,1.2216,-0.17586,-1.3667,-1.566,-0.49407,1.3551,1.4363,-0.19485,0.15149,1.8667,0.88325,-0.72717,0.053828,0.75552,1.9221,-1.4425,1.0005,-0.28169,-2.3735,0.66927,-0.07248,1.8065,1.0436,-0.10568,0.6452,0.55815,0.95441,-1.8403,-0.50167,1.1912,0.74924,0.5094,0.49567
59,CAT,-0.18725,0.43722,0.10607,-0.35451,-0.82958,1.3628,1.0083,0.24992,-1.8968,0.93969,1.8599,-2.2886,1.9938,0.63788,-0.36552,-0.90903,2.1604,1.049,1.8958,-1.324,-0.61136,-0.6654,-1.0418,1.4656,-1.4226,1.3019,-2.1862,-0.24953,-1.3354,-1.595,0.7662,1.1347,-1.519,0.45056,-0.70405,-0.22025
59,CVX,-2.0521,-1.4115,0.56343,-0.20288,0.63859,0.87403,0.98072,-0.43681,-0.77621,0.035079,0.49746,-0.39727,-1.5707,0.43787,0.44981,0.36742,-0.6373,1.2353,-1.5819,0.80277,-1.5489,-0.73501,-0.60948,-0.49465,0.80823,1.0089,1.0389,-0.70136,-1.0163,0.88939,0.5116,-0.6329,-0.99603,-0.69319,0.32322,0.1416
59,CSCO,2.0494,0.52254,1.1624,1.3865,0.84474,2.0132,0.7167,-1.3997,-0.30949,-0.90768,-0.26732,0.11508,-0.81866,1.4068,-0.72554,-0.76805,0.044228,-1.2817,0.5546,-1.6413,-0.23845,0.45404,-0.95974,-2.3873,-0.41524,0.25801,1.4936,0.1559,1.8501,0.18931,0.80463,-0.39,0.29288,-0.57081,-0.67761,-0.35981
59,DD,0.13324,1.5784,0.44961,-0.46673,1.1077,0.59329,0.21538,1.6096,1.0606,-0.50789,-1.9913,-0.26838,-0.36331,-0.83406,0.91003,-1.0781,-0.022563,0.20209,0.020203,0.51039,0.057092,1.4244,-0.67929,0.69429,0.68944,-1.2077,1.1441,-0.99753,-0.033513,1.1432,-1.331,-0.753,1.1749,-0.1959,0.7972,-0.0054644
59,KO,0.91234,-0.25298,-0.94228,0.66615,-1.0935,1.6441,0.85761,1.1081,-0.23039,0.035574,-0.6605,0.98933,0.32077,-1.3113,0.24491,-0.033682,0.7774,-1.2379,0.82216,3.0841,0.036634,0.16546,-0.54927,-0.99648,1.0384,-1.0285,-0.52459,-0.6505,1.6225,-0.88628,-1.7764,-0.27203,0.21757,-0.71222,-2.1987,-2.5397
59,DIS,1.1382,0.56231,0.71797,-1.3048,-1.4033,-0.85161,0.65226,-0.94552,-0.73456,0.41713,0.42879,-1.3084,1.3227,-0.79787,1.0863,-1.0253,-0.6134,0.97308,0.78085,2.8953,-0.59903,-0.16858,0.69162,1.3957,-1.2303,-0.47853,-0.95956,-0.96446,0.98867,-0.035016,0.95527,-1.3173,0.79448,2.0398,3.1786,1.0173
59,XOM,-0.47531,1.1189,-1.6407,1.7354,-0.9948,0.063942,-0.59818,-0.47392,-1.0781,-0.44119,0.54894,1.684,-1.3025,0.027107,1.1364,0.25027,-0.13839,0.6266,1.2538,-1.34,0.66704,-0.32585,0.64237,-0.044069,-1.633,1.2344,0.085704,0.42847,-0.76085,-0.41024,-0.41395,-0.92895,-2.4505,-0.96195,-2.4323,-0.76076
59,GE,-0.33971,-0.83344,-1.2795,1.1144,-0.11443,0.83484,-1.062,2.153,-0.86445,0.61735,0.58558,-0.16921,0.16589,-1.2122,0.92017,-0.28568,-0.53286,0.71386,-1.0682,-0.64455,1.2146,-0.89001,1.8232,1.0597,0.98538,1.1829,-1.0974,-1.1497,0.75038,-2.0031,2.4103,0.20429,-0.98489,-1.6979,0.93989,-1.3854
59,GS,1.9408,-0.079574,0.17298,1.5863,0.015706,-0.68491,-0.55874,0.027573,1.0208,-0.48059,0.93729,-1.0088,-0.017838,1.4868,-0.069199,-0.94691,0.10911,0.055041,1.317,-0.39503,-0.66597,2.2732,0.66703,-0.045324,0.076723,0.6637,-0.81341,0.37034,-1.2947,0.11414,1.157,3.0807,-0.6542,-0.22779,1.1771,-0.98975
