Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
77,MMM,-0.74121,-1.2411,-1.1032,0.46453,0.50804,0.33094,-0.143,-1.3125,-0.3001,-0.94246,0.85132,0.83215,-1.2945,0.7796,0.63422,0.58942,-0.30679,-0.26119,-1.0177,-1.153,1.2476,-0.079009,-0.19378,-0.18868,-0.11082,0.08853,-1.3852,-0.15947,0.86263,-0.39523,-1.3622,-1.0324,-0.97873,-0.82964,1.5887,0.15821
77,AXP,-0.079207,-0.78471,-1.2475,-1.454,-1.5691,0.54015,2.0333,0.18137,0.67733,0.52331,0.97259,-0.95203,1.3869,-0.23275,-0.57163,0.17425,0.61178,0.91181,-1.1623,0.52706,0.95034,1.4462,-0.33046,1.5443,0.65158,1.8533,0.81301,-1.2901,0.10184,-2.9372,-0.60989,0.64055,0.81364,0.24689,1.64,0.045724
77,AAPL,1.1235,-0.89399,0.44195,1.0772,-0.76436,-0.47023,-0.14076,-1.5717,-0.25442,-0.017056,0.64628,1.4545,0.78428,1.2618,-0.6686,0.51254,0.37775,0.40433,0.84984,0.32764,0.57253,1.1746,-0.58307,0.71215,0.58884,0.0063535,0.040593,-0.49607,0.31421,-0.11772,-2.4436,-2.0051,0.35139,-0.24052,1.1718,0.2763
77,BA,-0.94097,-0.23458,-0.020817,0.1253,0.92569,-1.346,-0.84989,-2.1942,-0.37561,1.3699,1.4308,0.84061,0.010699,1.4247,-0.43909,-1.1492,-0.11502,0.43613,-0.87382,1.9217,0.50183,0.7344,-0.95844,1.2476,-1.6589,0.22097,0.7539,0.29007,-0.93741,1.8249,0.042713,-0.10368,-0.23866,0.19608,-0.77844,-0.51116
77,CAT,-1.022,-1.7536,0.28387,-1.2184,0.88355,0.70578,-0.50631,-0.66892,0.66375,-0.74453,-1.2862,-0.77957,-0.043937,0.7838,-0.37998,0.52514,1.7561,-0.36385,0.061368,0.30525,0.088091,1.0976,-0.20879,-0.32511,-1.1186,-0.12155,0.30408,0.56262,1.2677,0.87089,-1.2387,-0.26629,-1.7012,0.1801,1.5242,-1.3386
77,CVX,-0.71073,-1.0127,0.26571,-0.89226,0.027963,-0.28215,1.0381,1.3062,-1.3108,-0.63706,-0.8858,-0.59761,-0.77993,0.53697,0.52557,0.47982,-1.3953,-0.6861,1.245,-0.74201,1.0422,-0.46953,-1.6927,-1.2029,0.82803,-0.41836,-0.66539,0.43615,0.53954,-0.8337,-0.44355,2.082,-0.7172,-0.8098,0.31266,-0.65324
77,CSCO,-1.9529,0.76065,0.32063,-1.8836,-0.48403,-0.61348,1.8574,-2.2667,0.18992,1.4211,-0.99183,-1.1592,-0.56691,0.3021,-0.2866,0.37361,-2.0216,-0.031962,-1.1824,-1.7505,-0.52156,-1.8788,1.0381,0.81929,0.070469,-1.0993,0.024132,1.3041,-0.006027,0.078979,0.64013,-1.2105,-0.79203,0.22778,-1.6774,-1.057
77,DD,-1.1398,-0.62115,0.79239,0.84454,0.72563,0.1564,0.78027,-1.2743,0.010167,-0.048206,-1.5313,-0.45759,-0.63005,-0.12719,1.8315,0.61462,2.3453,0.13344,-0.46033,0.95547,-0.16946,0.91876,0.40513,-0.60858,0.8343,-1.8381,-0.15618,0.10963,-0.99413,-0.65102,-1.2144,0.25785,-0.52251,-0.7482,-0.45059,1.0188
77,KO,0.36285,0.45288,1.4397,1.281,0.10479,-0.11424,-0.42718,0.657,-1.1342,1.5472,1.8916,0.73392,-1.1835,-1.3178,1.3555,0.14527,-0.49653,1.239,-0.85359,0.77475,0.42363,0.85784,-0.20012,-1.3806,-1.7355,-0.90263,0.057923,-0.28805,0.47046,-0.24448,1.0741,1.4548,-1.1497,-0.088181,1.6127,0.39783
77,DIS,0.34547,-0.65756,-0.17743,-0.38765,1.1134,1.2576,0.17046,-1.7727,0.37218,0.5463,-1.7097,0.80202,-0.8326,0.27225,1.487,-0.64438,0.23678,-0.98836,0.57244,1.1526,-0.43889,0.59266,1.1142,-0.92784,0.25503,1.234,1.4536,-0.049676,1.7073,-2.0968,-0.77943,-0.79932,-0.21877,0.23549,0.0010679,-0.98463
77,XOM,-1.2201,-1.4863,-1.5493,-0.71748,0.26669,0.69127,0.38433,-1.3112,0.31576,0.034393,-0.19489,-1.2201,-0.035667,-0.25069,-0.61505,0.86887,-0.074562,1.0967,0.96734,0.94433,-0.76272,0.095871,0.56876,-1.3643,-0.084784,0.684,-0.66113,-0.04631,-0.72826,-0.053512,0.8494,-0.9884,-1.7552,0.94748,-0.28455,0.41715
77,GE,0.61636,-1.1143,-0.42445,0.041928,-0.12124,-0.28737,-0.91516,-0.13829,0.15135,0.54612,-0.46718,0.38321,-2.1166,-1.6388,-1.5949,-0.035052,-0.1598,-0.091346,-1.757,-0.15339,0.9722,-2.195,0.44731,-0.65894,-0.95184,0.049537,-0.06529,-0.033416,-0.21848,0.47654,0.43243,-0.13083,1.2505,-0.26364,-0.6976,0.37616
77,GS,-0.42041,0.15114,0.91336,-0.12521,-0.20639,0.45329,0.88767,0.17467,-0.51227,1.6902,-0.26014,-0.25489,-1.8366,-1.0494,-0.58819,-0.1919,-1.2537,-0.68606,1.1563,0.13232,-0.41456,-0.20683,0.60331,0.68609,-0.33728,-1.4204,0.67184,1.496,-0.55433,-0.66631,0.25164,-1.7209,1.3508,0.51856,0.8543,0.83123
77,HD,1.8434,1.6425,0.96699,-0.52427,0.30293,0.45058,0.91561,-1.283,0.081875,-1.6016,-1.1746,-1.2149,-1.6949,-2.0959,0.59465,0.9586,0.203,-0.94101,-1.0244,0.67415,-0.23653,-1.2913,-1.1409,-0.18855,0.80372,-1.489,-0.080537,0.12411,-0.89284,0.78526,-0.2034,-1.8129,1.5968,0.86554,0.33236,0.39163
77,IBM,-0.7347,-0.63582,0.52601,-0.82312,-0.28004,0.54482,0.0033753,-1.1269,-0.29118,-0.40863,0.27849,-0.37321,-0.1243,-0.21836,-0.27217,-0.26731,0.66876,0.88728,-2.7679,-0.5468,-0.29131,-0.45531,-0.41648,-0.71209,-1.8398,1.1996,0.53977,1.333,-0.38985,-1.0299,0.70181,-0.12171,0.70335,-0.20559,1.5033,0.65157
77,INTC,2.2832,0.98974,0.33706,0.41525,-0.83305,0.28571,-1.3128,0.66429,-0.061968,-0.53234,-0.14649,0.13659,0.76955,0.66445,-0.61181,0.2625,-1.3272,0.40201,0.040455,-0.79619,-0.50769,-0.45151,1.0897,0.39636,-0.86668,-0.16164,0.01721,-0.13698,-0.5281,-0.80239,1.4759,0.2943,-0.52792,0.028363,0.69733,-1.1888
77,JNJ,0.026172,-0.9045,0.51052,0.10847,-1.311,-0.78207,0.57699,1.3324,-1.2097,0.93261,-0.24248,-0.98419,1.5142,-0.19663,0.73189,1.0303,0.54874,-0.60617,-0.089279,-0.099247,-0.45271,1.9788,-1.2186,0.79893,-0.085338,1.3866,0.27558,0.99866,1.3486,-0.055002,-0.24664,1.7717,0.099919,-0.54712,0.84027,1.0959
77,JPM,1.4507,-1.6997,0.55921,1.3796,1.8782,-1.238,-0.78734,0.92306,-0.24459,-0.56948,-0.83441,0.19049,0.086162,3.0793,-2.0651,0.53488,-2.3985,0.3317,1.1147,0.48406,2.0608,-0.29456,1.6418,0.14544,0.83723,-1.542,-2.3292,-1.8821,0.49489,-0.62471,1.7321,-0.12057,1.2001,0.27909,-0.16916,0.56297
77,MCD,1.5117,-2.7396,-0.63771,-0.89851,-1.8939,-2.6184,-0.32136,0.44653,0.73919,0.034394,1.8851,-0.96168,0.06813,0.25194,-0.44415,-2.3042,-0.42348,0.58506,0.252,0.36042,0.18271,0.4628,2.5927,0.96691,-0.38064,-0.71407,1.0731,0.60037,0.16429,1.253,0.4629,-0.10452,0.45733,1.2501,-1.5619,0.54142
77,MRK,-0.035006,1.1877,0.13109,-0.93191,0.1018,1.4794,-0.17284,-0.0090591,-0.42833,-0.23113,-0.119,-1.7559,-0.76218,0.77145,0.36669,1.0508,-0.039861,0.82532,-0.1369,0.2084,0.58013,-1.1027,0.82263,0.50426,0.25,-1.7354,-0.57703,-0.27605,0.69282,-0.33734,-0.15809,0.8986,-0.87709,-0.74308,0.32196,-0.052916
77,MSFT,0.23227,-0.64819,0.2114,-0.88659,-0.65189,-0.55594,-2.2461,-0.95059,-0.66383,0.62101,1.0091,0.35851,-0.4837,0.62696,1.7233,-0.97875,0.46494,-1.8111,0.3926,-0.26162,-0.29883,-0.40402,-0.96226,1.0619,0.37188,0.24538,0.87207,1.2052,0.19695,0.69996,-0.50043,0.53649,-0.78296,1.0024,-1.2714,1.4759
77,NKE,0.54935,-0.64827,0.18285,0.1108,-0.31549,0.20513,-0.86328,-0.077162,-0.57221,-2.2913,-0.42741,-0.74082,-0.79641,0.69745,0.2687,1.1427,0.72153,0.98735,0.29945,-0.89233,-1.0296,-0.2646,1.7829,0.76997,0.63807,-0.57633,-0.41382,2.6359,-0.23028,0.28686,0.21402,1.1149,1.1041,0.011544,-0.58164,-0.234
77,PFE,0.016379,-0.59097,1.4979,-0.83887,-0.33951,-0.30753,-0.01664,1.3017,0.50326,-0.53099,0.69408,-0.43685,1.1633,-0.087581,0.90733,1.6082,1.3777,-0.80476,-0.99669,1.6022,1.3256,1.1104,-0.18742,1.0086,-0.11692,-0.85826,-0.76579,-1.2283,-0.10942,-0.3167,2.3376,-0.1718,-0.93137,0.040411,-0.92671,-0.83409
77,PG,-0.30413,0.89766,-1.8654,-0.2767,-0.72169,1.0467,0.30368,-0.19979,1.3768,0.79341,-0.15552,0.39851,-2.1126,1.0724,-0.8987,1.4658,-1.1148,0.47988,0.57448,0.69917,0.56263,0.81159,1.2419,0.336,0.88399,-0.76478,1.2423,-0.39456,1.4122,1.7943,-0.51806,-1.1929,-0.81618,-0.97452,0.53402,0.89555
