Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
102,MMM,0.2005,0.73474,0.21888,-0.17552,-0.93652,1.0204,1.0682,0.59749,0.85381,0.75068,-0.033958,-1.2302,-0.32717,1.5916,-0.68561,-0.93448,1.7948,-0.67195,-1.5185,0.33655,-1.3019,-0.8034,-0.084073,0.93981,-0.02699,-0.3273,0.95499,-0.48154,-0.38438,0.28251,-0.25667,1.4434,-0.060382,1.431,-0.21402,-0.78639
102,AXP,1.0935,-1.6453,-0.65472,1.0671,-0.91225,-1.9941,-1.0265,0.7837,0.29543,0.55252,1.1798,1.1849,0.34281,0.66257,-0.6774,0.14162,-0.4658,0.81879,-1.3655,-0.1005,0.70642,-0.18742,-0.64063,-0.61762,1.1278,1.0017,0.31792,0.58129,1.6095,-0.075563,-0.32311,-1.2925,-0.63698,1.8445,0.7874,0.51527
102,AAPL,-0.81469,0.10965,1.9494,1.4436,-0.15737,-0.25001,0.28431,0.89385,0.036909,-0.68882,-1.147,0.4873,-0.086015,-2.2825,1.1652,0.62776,-0.98595,-0.48745,1.0921,-0.36612,0.41407,1.4695,1.0472,0.58595,-0.45598,-0.65655,-0.43813,1.6517,1.0273,-0.33292,-0.12325,-0.19001,0.50144,-1.3795,1.0245,0.50491
102,BA,-1.5051,-0.24297,-1.2292,0.54867,-1.5779,-1.6863,-0.51427,-1.1851,-0.69424,-2.9691,-0.95127,-1.9599,-0.67823,1.7416,-0.57451,-0.1027,-0.24984,0.25814,-0.080477,0.036483,-1.8322,1.134,-0.62617,0.75653,1.021,-0.23935,0.31358,-0.21971,1.7351,-0.061027,-0.87103,0.45368,1.1795,-0.97047,0.50783,1.2159
102,CAT,-0.17341,0.038715,0.51316,0.77449,1.6197,1.4821,0.89199,1.1854,-1.5753,-0.76067,-2.8042,-1.9286,-0.22388,1.877,0.044447,0.49796,-0.20312,-0.021187,0.18218,0.2213,0.7411,-0.68997,0.16116,-1.93,0.85322,1.0388,-1.267,-0.91005,0.15976,1.2719,-0.0087868,-0.98776,-2.7008,-1.253,-0.48809,0.95528
102,CVX,0.83808,-0.77232,0.095855,0.97523,0.030271,1.0423,-0.97129,-1.2862,0.010451,1.9762,1.2967,1.4762,-0.21999,0.065904,-0.18751,1.2854,0.96799,-1.8736,-0.15555,-0.2181,-0.62035,-0.75088,0.651,0.53555,-2.1456,-1.6229,-0.049227,0.92343,-0.96856,-0.31416,0.6567,-0.14488,-0.90655,0.74255,1.3213,1.4694
102,CSCO,0.20571,-0.28462,-1.82,0.62577,-1.2702,-1.1616,-1.0374,0.89166,0.89104,0.39905,-0.43216,-0.75564,-0.078474,0.47395,1.2488,-0.5271,1.938,0.54391,-0.8959,-3.3978,0.23182,-0.56015,1.5099,0.36986,0.53993,0.85562,0.5132,0.5871,-1.7131,0.21162,0.084017,0.43309,-0.19663,-1.091,0.60067,0.10785
102,DD,-0.73487,-1.3652,0.57299,0.32873,0.09846,-0.090959,-0.21958,1.6793,-1.0512,-0.9396,0.67159,0.3198,1.1659,0.29439,-1.5084,-0.62063,-1.274,1.615,-0.26736,-1.1513,0.4924,-0.29483,-0.6377,-0.59009,-0.12441,-0.16352,0.46304,1.058,0.30635,-1.2503,-2.1364,-0.33134,3.03,-0.64114,-0.3664,0.62194
102,KO,-1.3815,0.48001,-1.0575,1.4374,0.72316,1.2481,-2.4954,1.5213,-0.10286,-0.21797,-1.1915,-1.3883,-0.34585,-0.90109,1.7626,0.8382,-0.83645,0.78724,-0.19453,1.6515,-0.31046,1.2226,-0.34858,-1.6344,0.4996,-1.0877,0.66385,-1.7203,1.2304,1.3721,0.45661,0.14062,0.16538,0.96065,0.21692,1.0865
102,DIS,-1.7448,1.1651,-0.79614,0.80319,0.04758,0.85609,0.12549,-0.29247,0.0085105,-0.57697,-0.031546,0.078379,-1.2486,-0.57191,-0.23664,-0.75731,2.4355,-1.2458,-0.19051,0.5974,0.76765,0.65845,0.19971,-0.43356,0.44804,1.4893,1.1564,0.38976,0.15776,-0.11066,2.731,0.12192,-0.79997,-1.1683,1.864,-0.25965
102,XOM,-0.23013,-1.1355,-0.61219,-0.50714,-2.5294,-1.4484,0.61328,-0.33989,-0.84331,0.59438,-1.0885,0.56385,1.4934,1.323,-0.18323,-0.70831,1.5078,-1.9736,0.69349,1.1764,-1.7813,1.4202,0.70102,-1.3222,0.96445,1.6053,0.20188,1.8829,0.03091,-1.2341,-0.22661,0.83017,1.2,-0.47577,0.83193,-0.15125
102,GE,-0.093772,1.1983,0.13758,0.026406,0.49533,-0.49146,0.67728,1.031,-0.89794,-0.72131,-1.2979,0.32779,0.73146,-0.40576,-0.88546,-0.94294,2.0273,0.38244,1.4344,1.1647,0.13205,0.32338,-2.3457,-1.3554,2.5931,1.1383,0.37463,-1.7623,2.3027,-0.16149,-0.67771,0.81036,0.78757,0.42988,1.9505,0.28958
102,GS,0.1949,-0.6659,0.11241,-1.3291,1.5205,0.59097,-0.12527,-0.66325,-0.27208,-0.1706,0.56985,-1.5239,-1.1031,1.0337,0.57106,1.4713,0.79744,2.4877,0.69787,-0.29283,1.1051,0.46608,-0.3308,1.032,-0.023066,-0.62602,0.22591,-0.5126,2.026,-0.0092264,1.0386,-0.3402,-0.36809,-0.43511,0.86494,0.32772
102,HD,-0.43804,0.21579,-0.58478,-1.0827,-1.1823,-0.63539,0.84625,-0.015004,2.7913,0.16639,-0.8434,0.20456,0.71978,-0.16511,-0.89343,-0.22032,-0.65674,0.84632,-0.99437,0.40223,0.952,1.0728,-0.37814,1.1442,1.4728,-0.12241,-0.44424,0.3953,1.4906,-0.84521,-1.2882,-0.67096,-0.25855,0.47894,1.1866,-1.1463
102,IBM,0.6784,-0.49999,0.9445,-0.35873,-0.98758,-0.88647,-0.73515,1.5319,0.24086,0.22804,-0.92375,1.7478,0.58848,1.3322,1.5628,-0.63536,-0.16163,-0.12688,1.3779,0.72091,-0.98054,1.0246,-0.13364,-1.3213,0.89031,-0.29315,0.32537,-0.74109,0.65485,1.5164,0.39009,0.4854,1.1571,0.40301,-0.40527,1.5137
102,INTC,0.098361,0.11359,-0.0012647,0.12292,-1.3605,0.26689,0.95472,-0.80055,2.4176,-0.31177,-0.83598,-0.0055853,-1.4743,-1.3685,-0.51113,0.81781,1.2661,-0.71213,0.34898,0.48713,0.46064,-0.040353,0.54693,-0.13184,-1.0036,0.0059407,1.2556,0.43499,-0.53779,-0.2694,0.26135,0.87516,0.24846,-1.5764,-1.1165,0.24496
102,JNJ,0.092529,0.9408,-2.269,0.36233,-0.42677,1.5512,0.60716,-0.47058,-0.36234,0.64745,-1.2808,-0.83971,-1.0562,2.1005,0.19942,-0.66703,-0.091295,0.22723,-0.20317,-0.54155,0.8189,-0.14526,0.72741,1.2298,0.55727,-0.28774,-0.23296,1.458,-0.26349,-0.35524,-0.1053,-0.6453,-0.90687,0.9016,-0.053529,1.9908
102,JPM,-0.40787,-0.98715,1.8011,0.094868,-0.1803,-0.52495,0.72707,2.7103,-0.67974,-2.8726,-1.056,0.86863,0.1741,0.71396,-0.83536,0.61194,0.64109,-0.77712,2.0179,-0.044481,-0.34871,-0.039495,-0.29882,-1.0738,0.43631,0.87587,-1.0151,0.071749,-1.1867,0.82763,0.30876,1.2534,-0.35201,0.81412,-0.22688,-0.79932
102,MCD,0.31717,0.26471,-1.4591,1.1852,-0.40541,0.67901,-0.23668,-0.60554,-1.2091,1.5899,-2.8874,-0.37353,-0.11582,-0.49908,0.023124,1.4765,1.3693,0.13539,0.94433,-0.0037209,0.02505,1.906,0.41089,-0.78907,-0.15671,-0.42135,0.66015,-0.30647,1.5874,0.66794,0.20041,1.2415,0.57669,0.60179,0.66937,-0.59893
102,MRK,0.11109,1.2271,0.28117,-0.026198,0.67039,-0.47952,0.53142,0.78142,-0.57372,0.93707,-0.28013,0.2356,-1.4008,-0.4433,-1.8644,0.67363,-0.29317,-2.3447,3.7786,0.91812,0.11738,1.7323,1.6709,0.55196,0.7038,-0.28036,1.2508,-1.5622,1.4261,0.12417,0.91375,-0.67147,-0.2544,0.98641,-0.39071,-1.2254
102,MSFT,-0.46277,0.099154,-1.0008,-0.24232,0.74382,-0.035651,-0.93597,-0.85195,0.91458,-1.2038,-0.61779,0.27286,0.016746,1.1807,0.75435,-1.0987,-0.30547,1.2181,-0.54823,-0.2012,0.74177,-1.93,-1.2799,-2.2103,-0.92844,0.53251,-0.58009,0.80492,0.47662,-1.3297,-1.6478,-0.13687,-0.62429,-0.8899,-0.73677,-0.86611
102,NKE,0.51715,1.313,-2.3007,0.36382,-0.073365,1.2048,1.6924,1.1557,0.41998,0.069347,0.69763,-1.0395,-1.6818,1.1083,-0.15205,0.46434,-0.47934,0.52895,1.5292,-0.8176,0.52531,-0.31241,0.03243,0.59693,1.3308,0.29074,-1.3228,-0.6463,-0.62805,1.5331,0.45521,0.55541,1.1656,-0.080383,-0.79356,0.82662
102,PFE,-2.0012,-0.37573,0.19741,1.4519,0.2663,0.14428,-1.3741,0.51162,1.2606,-0.7367,-1.2357,0.30066,-2.426,-0.27191,-0.77863,1.1128,-1.3311,-0.4609,-1.4422,-0.79483,-0.010756,2.1938,0.12187,0.5076,-0.40931,-1.0568,-0.47162,-0.8939,0.21544,0.71233,-0.21175,1.2039,-2.7047,0.39864,0.13491,-0.76793
102,PG,1.2724,-1.6165,-0.56227,-0.47329,-0.61478,0.30073,-0.067116,1.0476,-2.3398,1.1473,-1.8461,-0.066085,-0.91632,-0.23061,1.1411,-0.30289,0.94338,1.4724,1.5392,-1.8168,-0.83627,0.08896,-0.12843,0.15626,2.2678,-0.54156,-2.1382,0.1941,-0.715,1.2778,0.14699,0.36686,-1.1422,-0.83996,1.1965,-0.76726
102,TRV,1.3105,1.1719,-0.015124,-0.34732,-0.20794,-0.87265,-0.072975,-0.30389,0.52792,0.12652,0.52496,0.73065,-0.90034,0.67475,-0.75449,0.67757,-0.52726,-0.90479,0.8807,-1.1771,-0.0058015,-0.70259,0.016408,-1.4344,1.935,-0.40098,0.16626,-0.91641,0.90391,1.1983,-0.92046,-1.1667,-0.56466,0.29632,-1.1379,-1.6363
102,UTX,0.17142,0.99414,-0.97608,-0.11059,-0.95417,1.4134,-0.0071905,0.34513,0.38304,0.26459,0.79759,-0.16737,-0.24281,1.0856,-1.2699,-0.87925,1.5306,1.5459,0.81962,0.96659,0.63192,-0.4207,0.34165,0.032028,1.0304,1.2395,1.5754,-0.31347,0.90016,0.56608,1.4994,-1.7779,0.34588,0.21127,1.5004,1.0163
102,UNH,0.72386,0.31616,-0.40177,-1.0672,0.26512,-1.184,0.93948,-0.21875,-2.0216,0.31768,-1.5938,0.57259,-0.14339,-0.12022,0.021821,0.16238,-0.98858,-0.9648,0.69306,-0.71827,-1.7879,1.0609,0.90749,-0.084028,-0.60105,-0.90938,-0.29484,-1.4301,-0.2174,0.74102,0.93407,-0.56174,-0.47051,1.9488,-0.18685,-0.37077
102,VZ,0.94983,0.49157,-0.27266,0.10703,1.0444,0.15493,0.8221,-2.2662,-1.3289,-0.96427,2.1904,0.23914,0.091874,-0.32027,0.29002,-0.15115,0.050048,1.1537,-0.55828,0.23655,0.42117,1.7182,-0.22436,0.069839,-0.17039,0.32671,1.2284,2.0765,-1.2797,-0.48888,1.1702,0.98167,0.60413,1.4417,-1.7971,1.1368
102,V,-0.18106,-1.2774,0.59528,-2.3753,-0.73087,0.76838,-1.2561,-1.3677,1.9306,-0.66226,0.065214,0.58321,2.0927,0.17107,1.2131,-0.035852,0.15402,-0.68688,0.2446,0.51521,-0.5203,1.5526,0.9316,0.62686,0.18548,-1.1232,-2.0082,-1.013,1.4033,-0.16818,-0.28231,-0.086092,2.659,-0.3737,1.1656,-0.2788
