Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
68,MMM,-0.90284,-0.4668,-0.018866,-0.18131,0.18328,-0.97491,-0.9848,-1.0342,-1.5189,-0.72855,0.3533,0.98572,0.54151,-0.39252,0.54093,2.002,-0.15694,-2.067,0.25285,-0.80917,0.0072041,-0.21847,-1.3828,-0.15201,1.0308,1.918,-0.36212,-0.17408,-1.0522,-1.0657,-0.072752,-0.46979,-0.44154,1.3288,0.36674,-2.2467
68,AXP,0.45455,0.59152,0.71919,1.4283,-0.40884,-0.9306,-1.1307,-0.7901,0.84238,0.53953,-0.44507,0.082626,-0.42925,-0.81412,-0.052145,0.26923,1.6596,-1.1807,-1.4205,-0.7398,-1.0559,-1.1145,-0.47711,2.2028,-2.082,-1.5374,-0.6859,-1.1619,-0.48078,-1.0266,0.52193,-0.28438,-0.83216,0.58756,1.3901,-0.4118
68,AAPL,0.1926,0.2771,0.32525,0.18355,1.2375,-0.34738,-0.094995,1.217,0.66562,0.16246,-0.24973,0.91688,-0.50266,-1.7952,0.053277,0.20856,0.21074,-0.55631,-1.6329,-0.48027,0.079268,-0.50103,-0.82935,-0.6996,0.29384,-0.85424,0.27446,-0.93388,-2.2826,0.851,-0.49373,0.6256,1.3329,0.32301,-0.70967,0.81569
68,BA,-0.92088,0.58601,0.61958,-1.4488,-0.42218,0.11569,-1.0899,-0.75044,1.32,1.6609,-1.1292,0.94539,0.84106,0.19661,0.36637,-0.76024,-1.2458,-0.71325,0.24023,-1.1782,0.012817,-1.548,-0.53266,1.0774,-0.093706,1.0223,-2.2087,0.41401,1.6333,0.37128,1.6325,-0.45846,-0.30924,1.2599,-0.38362,-0.57924
68,CAT,-0.47605,0.24023,0.65174,-1.8307,-0.054795,-1.217,0.76711,-0.50841,0.86369,-0.62085,-1.1038,0.54595,0.027697,0.23961,0.96674,-0.78962,0.50409,1.1083,-1.0627,-0.13888,0.092246,1.3057,-1.0603,-1.5645,-0.081331,-0.64783,-1.3361,0.30616,-0.56516,0.23454,-0.42018,0.25623,-0.48154,-0.089978,-0.091036,-0.53582
68,CVX,-0.95863,-0.060228,-0.25018,0.2844,-0.11313,-0.8042,0.41459,1.3513,-0.99604,-0.047906,-0.44078,-0.3146,-0.50584,-1.6115,0.73835,-0.5593,-0.061559,-0.58411,2.2567,0.043388,-1.5934,-1.0012,2.7953,1.2217,0.70567,0.3247,-0.27098,-1.9253,-0.90179,0.59482,-0.17755,-1.0954,-0.48006,0.042724,-1.4618,-0.86115
68,CSCO,-2.9321,-0.83649,0.55033,1.5405,-0.41409,-0.040755,0.48355,1.1025,0.22113,-0.98449,1.9142,0.50467,-1.7588,-0.19264,0.51586,0.92566,1.4718,-0.33744,-2.1005,-0.38256,-0.18302,-0.40531,-0.82667,-0.21343,-0.20507,1.1347,0.6628,-0.3029,-1.1929,0.51556,1.666,-0.58293,0.4952,-0.13921,-0.48082,-0.45093
68,DD,0.23514,-1.8082,0.028407,-0.67197,0.42881,1.2469,2.0708,-2.8316,-1.4145,2.4293,0.40638,-1.2846,-0.15185,-1.0824,-0.78782,-0.18103,-0.68428,-1.5135,2.7884,0.066151,0.21061,-1.213,0.24988,0.56406,-0.86058,-0.040933,-0.24831,0.47633,0.44995,-2.4819,0.25934,1.8502,1.2286,1.6448,0.065051,0.18774
68,KO,-1.9399,-0.69645,-1.0609,-0.63733,-0.010746,-1.4538,0.81028,2.5012,-1.264,-0.642,-1.7594,0.23817,-0.84706,0.8322,2.0645,-1.115,-1.3022,0.85751,0.038604,0.24195,0.72973,-1.7688,-0.31511,-0.095561,-1.6712,-0.58838,-2.0361,-0.60563,-0.968,1.4075,1.6578,2.1324,-0.37198,-1.2006,-1.2172,0.27693
68,DIS,-4.0204,1.0111,0.62188,-0.42262,-0.68213,0.74877,1.2274,1.4717,0.748,0.33526,-0.75703,0.096177,0.4831,0.25568,0.012845,0.74857,0.1433,1.4597,-1.5383,-1.239,-0.45363,-0.55378,1.5203,-0.23686,-0.18623,0.85317,1.8233,-0.58329,-0.79741,0.57066,0.99396,0.80574,-1.3943,1.1565,0.89188,0.54852
68,XOM,1.0209,0.54232,-2.0648,0.10457,0.25696,-0.44974,0.459,0.32707,-0.095112,0.061609,-0.1241,0.43433,0.36477,-0.25135,-2.0011,-1.6526,0.18975,0.88287,-0.93605,-0.22753,-1.373,0.52113,-0.49827,1.1054,-0.64681,0.080178,-0.12701,-1.7919,0.2983,-0.82696,0.20755,-1.0965,-0.26231,-0.27142,0.17017,0.072777
68,GE,-1.0092,-0.12715,-1.8715,0.45335,-0.0011235,-0.34537,0.62064,-0.40964,-0.2435,0.66625,1.5704,-1.9845,-0.4148,1.5256,0.93986,-0.79334,0.32119,-0.57854,-0.23237,0.0062404,-0.62379,-0.2116,1.1316,-0.56027,0.51203,-1.77,1.7932,1.2713,-0.3429,1.3956,-1.0042,-0.59441,-0.24733,-1.0116,-0.6117,0.82227
68,GS,-0.45559,0.78874,0.61694,-0.90572,-1.1145,-0.46987,-0.09112,-0.56509,-0.12822,0.73723,-1.2019,0.43302,-1.4056,-0.28543,-0.34212,-0.056361,1.1685,1.7144,0.13137,0.28408,-0.92206,1.7574,1.11,1.1368,0.096489,1.0594,0.66366,-1.8472,-1.1193,0.63545,0.3036,0.040154,1.2287,0.71432,-1.23,-0.72665
68,HD,-1.2246,-0.26919,0.75517,0.043491,0.060584,-0.27299,0.89803,-0.38207,0.19934,0.49525,1.5796,-0.37556,-0.47192,0.029522,1.5378,1.6876,0.02957,0.38793,-0.76584,-0.46483,1.0106,-0.77325,0.55444,0.51139,0.11805,1.2558,1.291,-0.46175,1.0868,0.65524,-0.53949,-2.0079,0.91328,-0.29914,0.41183,1.6076
68,IBM,0.18758,-0.22133,-0.37106,1.0577,0.023384,0.93544,0.090257,-0.24417,0.72121,-0.9696,0.55083,0.90503,-1.096,0.3394,0.46925,-0.56611,-1.0255,-0.37299,0.35262,1.4251,0.3479,-1.3684,-0.40957,0.14692,-0.33677,-0.76928,1.3046,-0.2903,-0.55675,1.061,-0.21839,-0.53828,0.11243,-0.73411,0.61788,-0.96865
68,INTC,1.7099,0.77882,1.5832,-0.43125,-1.2761,-0.57182,2.0708,1.459,-1.3693,0.061839,0.78944,-0.85437,0.7192,0.74235,1.2879,-1.0965,0.34399,-0.6189,2.022,0.55733,-2.506,1.7847,0.85589,0.82389,-0.77255,1.2994,-1.0333,-2.0695,-0.5516,-0.084818,-0.28235,-1.2628,-0.67791,-1.3376,-1.6446,-0.319
68,JNJ,-0.1838,-1.2544,-0.22559,1.7915,0.69984,0.28931,-0.91066,-0.54809,1.6601,0.033004,-1.0117,0.23501,0.29194,-0.26986,-0.69855,-2.15,-1.0047,-0.14241,0.19508,1.0786,-2.4143,-1.0831,-0.25615,-2.2076,-0.5132,0.066622,-0.52714,-0.19637,-0.3662,1.0953,-0.50819,-0.35749,2.7911,0.21621,-0.62109,0.70129
68,JPM,-0.75369,-0.94664,-0.48741,1.7241,0.24122,0.89245,2.4753,-0.063816,0.92326,0.81697,-0.055666,0.82818,-0.10195,0.72701,0.32599,-1.6558,0.97588,0.1084,-1.1095,-1.6521,-1.8631,0.005155,-1.501,0.020947,0.19543,0.17059,0.7383,1.0544,-0.74955,-0.92903,-1.2067,-0.77185,-1.2592,-0.78029,1.2387,-1.3896
68,MCD,0.31034,1.2802,0.021199,-0.72437,-0.10593,0.6805,-0.27311,1.0307,-0.76687,1.5325,-1.3529,-0.65613,0.62538,-0.91929,0.22089,0.61816,-1.6557,-0.18888,1.9989,-0.89012,-2.1022,0.51241,-0.15643,1.7488,1.2842,0.48543,0.91898,-0.082595,-0.086038,0.76237,-0.68549,2.3197,1.8473,-0.65107,-0.66454,2.1393
68,MRK,-2.0902,-0.35455,0.24783,-0.32211,0.18769,-0.43744,0.81924,-1.302,1.5091,-1.7589,-1.0222,1.5967,-0.8856,-0.44082,-0.81365,-1.3501,-0.93009,-1.1741,0.0072724,0.38466,0.22706,1.073,-2.1274,-2.1789,-1.0658,-0.6972,0.92833,-0.56423,0.3227,0.26055,-0.21969,2.2505,0.40318,0.22675,1.2661,-0.90345
68,MSFT,0.050678,0.83262,-0.55202,-1.0956,0.7043,2.7296,0.47714,-1.3055,-0.13825,-1.6053,1.454,0.37795,-2.4255,-0.64662,-0.58439,0.89022,1.272,0.57659,-0.1214,-0.3177,-1.5757,0.9054,1.2004,0.071419,0.38474,-0.80702,-0.51159,0.58252,-1.5009,0.45361,-0.74301,0.74546,-0.92705,-0.33889,-1.5396,1.4065
68,NKE,-0.95606,1.4897,0.5845,-0.64669,-2.1475,-1.8353,-0.36706,1.4647,-0.60226,-1.0055,-0.37156,-0.63591,1.0848,0.18234,-1.5425,1.0342,0.80543,-0.13936,0.044526,-0.021876,0.51538,-1.0865,1.7448,0.94229,-0.4249,0.76058,0.32589,-0.16105,-0.11227,1.345,-0.14154,-2.0767,0.043197,-0.09745,-0.56484,-1.1549
68,PFE,-1.9166,0.24539,1.3575,-0.89,0.65802,0.78942,0.51547,-0.081482,-0.19924,0.93827,1.2391,0.63024,-0.329,0.97573,-0.26153,1.5322,0.075465,1.3115,0.17849,0.50731,-0.95734,1.51,-0.72781,-0.057916,0.91038,-0.45675,-0.15584,-2.1614,2.4472,0.2078,-0.16743,1.456,0.45599,-0.77292,-0.61161,0.49813
68,PG,0.44893,-0.085165,0.5736,-1.1936,-0.14164,-0.59736,1.3195,-0.1415,1.3329,0.036928,1.4856,0.46983,-0.18232,1.5256,0.91542,1.1899,1.4831,1.1378,-1.6998,0.47626,-0.53307,1.2823,0.64427,-0.48603,-1.247,0.25838,0.49084,-0.34249,0.265,-0.40378,-0.09551,-1.9278,-0.61498,-0.37308,-2.1021,1.3352
