Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
27,MMM,1.4685,-1.1072,-0.094164,-2.7892,-0.8918,-1.5391,-1.6129,-0.054391,-0.23012,-1.2247,0.083585,0.25302,-0.51388,0.47768,0.19617,0.34509,-2.3551,2.439,0.80017,-0.87737,0.43788,0.56636,-0.37866,2.1992,0.53079,-1.6759,-0.38943,-1.1777,-1.5447,0.088676,0.96898,-0.89385,-0.070937,-0.77603,1.3776,0.37037
27,AXP,-1.8271,2.3654,1.7407,-1.6709,2.4815,2.0916,0.66089,-0.51953,0.021153,-0.34576,0.33337,0.53617,2.2551,-0.58679,0.6259,0.39976,-0.47415,2.4823,0.10323,-0.30014,-1.1381,1.1716,0.47383,0.3601,-0.40235,0.032997,-0.77391,0.55805,1.1444,-1.1882,-2.0789,-0.26555,-0.25685,0.057929,-1.1728,-0.37456
27,AAPL,-0.9308,1.2564,-1.0424,-0.65696,-0.23902,-0.83431,-0.52007,0.80069,1.0288,1.8959,0.73401,0.4347,0.6387,0.047882,-0.50297,1.1489,-0.50294,1.5002,1.6226,0.94644,0.85427,-0.51888,-0.8864,1.3653,-0.81916,0.049055,0.32454,0.61606,-1.0416,2.2417,0.35948,-1.3204,1.1063,0.50101,-0.79234,-1.1779
27,BA,-0.64038,-1.5689,3.1981,-0.35203,-0.94658,-1.0176,0.34928,-1.2682,0.050007,-0.9033,-1.4407,0.3677,2.2618,-0.35377,-0.64513,-0.076845,0.040036,0.13251,-0.29954,-1.9258,-0.53841,0.5806,0.018294,-0.43731,-0.25102,-0.062874,0.6317,-1.5067,-1.5234,0.79879,-0.69532,0.90964,-0.41005,-1.0126,0.41602,0.88945
27,CAT,1.1456,-0.080439,-0.86418,-0.45424,0.2456,-0.26752,1.1646,-1.8528,-0.51979,0.49978,1.0303,-1.1829,1.3289,-0.51948,0.79747,-2.756,-1.8716,0.14188,-1.4908,-0.51639,1.5113,1.2812,0.26122,0.73583,-0.89249,0.52664,0.39437,-1.2458,2.7807,-1.1257,-0.63058,-0.52997,-0.88901,-0.3436,-1.1697,-0.60389
27,CVX,0.88404,0.71198,0.33179,0.42738,2.0101,0.84667,-1.5571,-1.3959,-0.58361,0.24939,1.2469,0.36748,-0.65284,-0.97526,0.32825,1.5356,0.41706,1.3014,-0.8175,0.61422,-0.42792,1.5133,-0.39883,-0.43362,1.4084,-0.6225,0.53355,1.1481,0.62922,1.0051,1.5358,0.21628,0.35608,0.45124,1.5491,-0.21516
27,CSCO,-0.81441,0.17695,-0.75001,1.4024,-0.75501,-1.1376,-0.5841,-0.62455,-0.32755,-2.2411,-0.43247,-0.0095109,0.23922,-0.5695,0.58877,-1.2191,1.4914,-1.1437,0.78817,-1.1378,1.291,0.25518,-0.92622,-1.1366,0.62798,1.0428,-0.029662,0.67552,-0.23453,1.1319,-1.5891,-0.0134,-0.73347,0.54648,1.142,0.68766
27,DD,-0.37815,-0.4429,0.77258,-0.16952,-0.14859,-0.70384,-0.83662,-0.2453,-0.83353,-0.38205,-0.31268,0.26352,-0.24214,-0.49815,-1.3227,0.77468,-0.51737,-1.7319,-0.034688,-0.71879,2.0873,0.73143,-0.98073,1.2761,-1.1252,0.32321,1.1302,0.51806,-0.64692,1.2284,-0.076963,-0.66041,-0.74339,-1.6981,0.30613,1.1396
27,KO,-0.63732,-0.48028,0.066269,0.96632,0.80644,0.83486,-1.2482,0.22061,0.93627,-0.64333,0.42644,-0.17984,0.55523,-0.92,-0.60879,-0.23133,-0.54564,-2.2383,1.8658,-0.52378,1.1618,-0.22112,1.3314,-0.16873,-1.2406,1.0146,-0.11398,0.87384,-0.43088,0.17065,-1.5984,0.63629,-0.55078,-0.96643,-0.12463,-1.1052
27,DIS,0.42676,-0.033523,1.3989,-1.0577,-1.1651,-0.028461,-0.41818,-0.43115,1.3865,0.36427,-0.8381,-1.2369,0.11057,-0.027688,-0.033203,0.84577,-0.60016,-0.32424,-0.50912,-0.28173,-0.55335,0.1358,-1.0647,-1.0712,0.90185,-0.26232,0.68326,-0.83708,-0.3355,0.7638,-2.5655,-1.8027,-0.43218,0.36447,-1.8423,2.7696
27,XOM,-0.32493,-0.012094,-0.27981,-0.22513,-1.1644,-0.77,-0.82766,-1.2949,-0.53923,-1.841,-1.0141,-0.33251,-1.805,-0.79144,-0.38922,1.4417,1.2254,-0.19616,-0.34248,0.38174,-0.6741,-0.25521,-0.24943,-1.0192,-0.91445,-0.5471,1.6181,-0.73829,0.87625,-0.58444,-0.42067,0.13088,-0.55083,1.0573,-0.67076,-0.62832
27,GE,-0.027272,2.6798,1.4649,0.045683,0.93795,-0.68708,0.39327,0.73614,-0.77269,0.88425,0.2916,2.0206,-0.71178,-0.47848,-1.4802,-0.75591,1.3933,-0.036059,0.90177,0.36137,-0.55846,0.012493,-1.0477,-1.3269,-0.47684,0.48229,2.2894,0.016438,-0.60351,-0.84404,0.72368,0.24519,-1.2839,-0.80319,0.97738,-0.023259
27,GS,-0.89433,0.71165,-1.3969,0.078944,-0.72393,-1.4859,-0.38291,0.028137,1.3724,-0.75151,-0.16742,1.2142,-0.27621,0.66785,-0.01858,0.77744,0.51636,-1.1795,0.7913,0.52228,0.075189,-1.1843,0.82847,-0.064802,-0.35472,-0.99589,-3.1948,0.73253,-1.0147,-1.3172,0.79918,-0.74036,-0.13062,0.56368,-0.23421,1.3039
27,HD,1.7134,-0.37389,-0.48861,0.7052,0.029159,-0.92491,0.93916,-0.82784,-0.14789,-0.72277,-1.3666,-0.21296,-0.23099,1.1419,0.53885,-0.15722,0.75878,-2.0937,-1.7698,1.0488,1.18,0.4609,0.41497,0.81885,0.10272,1.7738,-1.6973,1.0451,1.0361,1.1126,-1.1813,1.1087,1.0613,-0.52094,0.40344,-1.2014
27,IBM,0.13615,-0.37985,1.6615,-0.7697,-1.3496,-1.1085,1.4978,-0.56818,-0.0059575,1.3232,-0.068723,2.4305,-2.5391,0.4976,0.040818,0.24605,-1.1885,-0.90447,0.26873,1.1665,0.42928,1.7998,1.281,-0.21075,-0.48775,1.2876,-1.4455,1.2796,0.040235,0.54378,0.09064,-1.7071,1.4412,0.22053,-0.5884,0.36113
27,INTC,0.67403,0.69089,0.99287,0.62624,-0.96182,0.048294,0.55551,-1.6393,0.53262,-1.8286,-1.0128,0.91433,0.38724,0.31203,-0.25957,-0.0063139,0.90082,1.0929,-0.3987,-1.0261,1.4751,-0.84341,0.072931,-1.0787,0.66826,-0.21664,-0.4889,0.68008,0.60063,-0.043157,1.1673,0.21028,-1.3159,1.32,1.7167,-0.44485
