Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
6,MMM,1.027,-0.45143,-0.42867,-1.2385,-0.43539,0.30621,-0.80606,0.10203,0.20894,1.0252,-0.65986,-0.027275,-0.22516,-0.19465,-0.68145,1.1529,-0.32456,0.87843,0.061126,-0.7194,-0.66543,0.29016,-0.80941,-0.12109,-0.37673,0.38144,0.64536,0.0065211,-0.29826,0.91659,0.20488,-0.061946,0.26446,0.87657,1.8086,0.5485
6,AXP,-0.07155,-0.62719,0.42525,1.7744,0.67397,0.41044,1.8382,-0.70146,1.8658,-0.8361,-0.43761,-0.47566,0.28039,-1.8195,1.4161,-1.6122,-0.39933,-0.83851,-0.34592,1.5623,0.9654,-0.39412,0.86203,-1.8834,-1.1249,-0.27638,-0.019536,0.975,1.4772,-0.37352,-0.9957,0.2592,0.23009,0.44017,-1.1623,0.21697
6,AAPL,0.66541,-0.14353,-1.524,0.68131,-1.484,-1.95,0.12268,0.0089971,0.41758,-0.11336,-0.31858,0.009825,-0.43894,-0.046134,0.71577,0.44097,1.3543,-0.1385,1.2538,-1.7598,-1.1492,-0.32876,1.0265,1.3227,-0.80227,0.30965,-0.85206,0.83418,1.503,-2.873,3.3127,0.51887,0.47281,-1.4089,-0.76724,-0.65373
6,BA,1.0932,-0.54718,-1.1571,1.7405,0.85482,-0.39561,-0.54673,-0.011881,1.3986,-1.1125,-0.45673,0.27314,-0.89278,0.40176,0.68182,-1.0071,0.024732,-0.83018,-0.52667,0.1295,0.062703,-0.65748,-0.33144,0.47233,0.26443,-0.11237,1.2109,-1.0241,0.13227,1.2842,-0.86288,-0.2136,-1.6546,-1.6512,-0.08596,2.2764
6,CAT,2.0513,0.093811,0.22256,-0.39507,-0.85916,0.10877,0.42594,1.1477,-0.21057,-0.32506,-1.4798,0.25363,-1.3053,-0.39813,-1.9755,1.4813,-0.29284,0.94789,0.72133,-0.22341,1.3098,1.4405,-0.67919,1.3577,0.7676,-1.939,0.14476,1.5146,1.0043,1.8849,0.49208,0.91337,-0.069193,-0.51119,-0.58378,-1.2257
6,CVX,-0.14358,1.0874,-0.42388,0.024911,-1.1564,0.69661,-1.5765,-0.82602,-1.3478,-1.5635,-1.056,1.2231,1.0685,-0.16171,-0.93448,0.77156,-1.7174,-0.32316,1.1886,0.60081,-0.79451,0.020212,-0.82219,-0.24013,0.76087,-0.096017,-0.45452,1.585,0.018361,0.14606,1.086,-0.12378,1.2635,0.23492,-1.21,-1.2626
6,CSCO,-0.55306,1.2855,1.0992,-1.0275,0.79496,0.59954,-1.4911,-0.51806,0.81713,0.27214,-1.0527,0.73264,-1.5495,0.17484,-0.32605,-0.1252,-1.6349,1.8267,0.42729,0.82092,-0.51956,-0.99371,-0.76029,-1.2643,-0.62429,0.17454,-0.96981,-0.4461,0.74918,0.61695,-0.37755,-0.20779,2.6343,-0.61385,0.075103,0.46386
6,DD,1.5475,2.3171,-0.14975,-1.3157,1.6185,-0.26402,2.6962,1.7049,1.6516,0.94261,0.4175,-0.078167,1.2524,0.38423,0.6617,1.2927,-0.57618,-0.42555,-0.49812,-1.4847,-2.1111,0.22698,1.0552,-2.0018,1.0508,-0.7875,0.022143,-0.2584,1.1391,0.88499,-0.065352,0.17592,-0.74652,0.14582,-0.57015,0.24601
6,KO,0.012455,0.57975,0.22241,1.4274,1.9501,-0.81969,0.82122,-0.16691,-1.2174,-2.0937,-0.38475,0.26307,0.24494,0.69988,0.87248,-0.57685,0.6243,0.69986,-0.089089,-0.29924,0.11375,-0.46418,-0.15775,0.67066,-0.52981,-0.87254,-0.014299,-0.554,-0.1834,0.071034,-0.45816,-0.37412,1.0085,-0.71996,0.88168,0.11288
6,DIS,0.86332,-1.9815,-0.65361,-1.5528,0.13297,0.75027,-0.74803,0.55346,-0.98861,-1.4322,-0.48786,0.276,-0.95452,-1.2716,0.96688,0.41622,-1.0553,-2.5466,-1.451,-1.3366,-0.15166,0.318,-1.376,-0.12771,0.7367,-1.1155,-2.0752,1.2683,-0.077048,0.50267,-0.066759,-0.20444,-1.3628,0.30436,-2.0351,-0.61523
6,XOM,1.207,0.022664,0.5629,-0.93086,1.4531,-1.6531,-0.773,0.82485,0.3545,0.53732,-1.3359,0.72967,-0.46677,0.19816,0.62755,0.35586,1.2217,-1.0314,-1.122,1.6111,-0.89519,-0.21574,0.81156,-0.33943,1.0061,-0.49872,-0.46588,2.6074,-1.3987,-0.71382,1.048,1.1531,-1.3578,0.44833,0.75764,-0.24068
6,GE,1.4252,1.0327,-0.69538,0.44906,0.25668,0.44689,1.196,-0.58935,-0.81216,1.0619,2.9751,1.9541,-1.6211,-0.61633,1.4044,1.6315,0.90418,-0.50343,-0.82853,0.2642,-1.2517,-0.57041,0.43698,-0.22752,1.8993,0.38898,-0.78285,0.72189,-0.41012,-0.87545,1.8726,0.73179,-0.74398,-0.83967,-1.2912,1.2739
6,GS,1.112,0.092544,0.73006,0.61545,-0.8811,-1.0933,-1.2294,0.85943,-0.52803,2.2992,-0.1288,0.2039,0.70068,-0.57159,-0.22034,-0.37471,0.72496,-0.32349,-1.8966,-1.043,1.073,0.68348,-0.82556,-0.29969,-1.0149,-1.6717,1.2009,-0.42605,-1.1306,-0.91997,-0.08683,-2.3602,-1.1188,-0.50948,1.005,-0.52305
6,HD,-0.48349,-1.1822,-1.2384,0.38069,1.0635,-1.5979,-0.21866,0.094073,0.45125,0.52812,0.91753,-0.013091,-0.043816,0.34382,1.1315,-0.49429,-0.54383,0.038196,0.62399,-2.2413,2.2781,-0.31361,0.12704,1.933,1.6335,0.62719,1.2893,-0.10304,0.15975,0.91212,0.49535,-2.996,0.50563,0.9657,0.11304,-1.1545
6,IBM,0.10202,-0.57966,1.4483,-0.20399,-0.028625,-0.19745,0.9629,0.90742,0.79034,-0.32027,-1.1363,-0.70107,0.37836,-2.017,-0.22989,0.46549,0.60646,-0.94034,-1.2285,-0.43088,0.94141,0.34871,-0.17889,0.51938,-0.17671,1.717,0.33012,-0.99767,-0.10819,0.4309,1.0646,-0.045438,-0.46065,1.5049,-0.42808,0.68632
6,INTC,-0.48468,1.48,-0.21667,1.1604,1.0568,0.51735,1.5576,1.5201,-1.0367,1.7859,-0.42847,-0.056402,-0.10541,0.84117,1.0944,-0.31084,-0.78647,0.075136,1.3348,-0.19067,-0.51397,-0.045105,-0.48487,0.50542,1.6778,-0.38615,1.9485,-0.1802,0.14355,-1.512,0.13901,0.031026,-1.7246,-0.24354,0.061682,-0.68886
6,JNJ,-1.9449,0.77653,-2.5019,0.70266,-0.89104,1.1134,0.4401,-0.48771,1.2852,1.3859,0.16528,-1.9938,-0.63657,-0.094331,0.33511,-0.71299,-0.36086,0.97823,-0.32086,0.83605,3.0177,0.64174,-0.48307,-0.6425,0.26693,0.07861,-0.71507,-0.11126,0.096184,-1.1148,-0.34825,0.65651,1.0983,1.1222,1.6205,0.72884
