Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
62,MMM,0.37422,-1.1123,-0.34718,0.76739,-1.2344,-1.1769,-0.27522,0.082505,0.11999,-1.1219,-1.0954,1.488,0.4581,0.26984,-0.46102,-0.29292,-1.1828,0.9489,1.0255,0.93784,-0.65333,0.5979,0.7426,-1.7643,0.80855,-0.52886,-0.66861,-0.83349,-1.6417,-0.48096,0.4293,1.5853,0.28618,0.69464,0.96837,0.0097852
62,AXP,-1.4999,-1.0742,-0.59559,0.13367,0.064766,0.8618,1.9894,-0.56112,-1.2413,-0.3724,0.15007,0.28152,-1.5767,-0.13708,1.0936,0.24532,0.2645,-0.18676,1.3827,1.281,0.42249,0.050162,-0.66771,0.86544,-1.2978,1.0337,-0.50835,0.27733,0.94352,-0.50305,1.422,0.94001,-0.63061,-0.3068,-0.42459,-0.52984
62,AAPL,0.010936,0.22289,-0.47253,-0.86327,0.74839,-0.9031,1.3491,0.05237,0.47137,0.79501,-1.4615,-1.1712,0.75738,0.40726,0.16855,-1.5342,0.81556,0.50564,-1.1116,-1.0193,1.3367,-1.0749,-1.2395,-1.0756,-0.89109,0.59806,0.74304,0.86933,0.66347,-0.12115,0.61195,1.0259,-0.34693,0.57635,0.82145,-0.32116
62,BA,-0.063481,-0.092106,-0.60406,-0.13412,-0.89909,0.44717,0.77579,-1.8571,-0.085868,0.80415,-0.86112,0.1484,0.31652,1.8601,-0.4045,-0.63007,-0.070513,-1.0187,-0.29592,0.29865,-0.36674,-0.43841,-2.2988,-0.55643,-0.9658,0.89086,0.057558,-0.13895,0.70144,-2.5971,-0.16333,0.28944,-0.13979,0.012268,-1.0842,-0.1091
62,CAT,-0.41978,-0.62952,-0.60989,-2.0408,-0.71199,-0.85129,-1.0483,0.43317,0.12847,0.12149,-0.32248,0.47522,0.95236,0.62838,-0.29079,-1.2268,0.036942,-0.40938,0.61265,-1.735,-0.22184,-0.24147,-0.34883,1.3668,0.18819,0.35598,0.071103,0.26755,0.90059,1.3879,-0.0014597,-0.68176,1.1275,1.0496,-1.3223,0.94984
62,CVX,0.71396,-0.86429,-1.0604,-0.98844,-0.38634,-1.0033,1.1932,0.78382,1.1933,1.0905,1.2874,1.9972,0.43212,0.44185,-0.23152,-0.053038,0.49792,0.65844,0.11006,1.0239,0.23151,-1.7893,-2.192,-0.30003,-1.1378,-1.9528,0.16967,1.1392,0.79307,-0.83042,0.52197,-0.4284,-0.14881,-0.5046,-0.77364,-0.37033
62,CSCO,-0.87922,-0.27975,-0.89605,-1.2008,-0.54542,1.8503,0.31059,-0.072099,1.5912,0.42719,-0.045727,0.60078,-0.34984,-0.4438,-0.74898,0.0066969,-0.99794,1.5757,1.1179,-0.12269,1.2569,-0.32993,1.0589,0.93607,2.5901,-0.32161,-1.2316,-2.5938,0.88144,0.02654,-2.3739,-0.73078,2.4031,1.5513,-0.027965,-0.037261
62,DD,-1.9372,-0.68625,0.68852,0.46926,-0.21732,-0.6029,-1.0936,-0.87563,0.35957,-1.2181,0.87205,-1.2392,0.34552,-1.4794,-1.1893,1.4331,0.76993,0.74927,0.58751,0.65025,-1.1842,-1.2629,-0.043823,-1.3062,0.70503,-0.25396,-0.86249,-0.18446,0.99971,0.94353,0.41802,1.4897,-0.88075,0.40895,0.30637,0.40933
62,KO,-1.7117,0.59224,-0.064847,-0.72294,-0.27428,1.2408,0.61381,-0.39804,0.77373,0.15266,-2.3114,-0.72744,-0.86701,-0.67771,0.017329,1.7085,-1.8372,-0.81387,-0.92165,0.61463,-1.4407,1.4983,0.49327,0.34623,-1.7362,-0.93389,-0.87428,1.2423,0.0085832,0.3443,0.64945,-1.0318,-0.9612,-1.26,-0.73791,-0.521
62,DIS,-0.80361,0.52362,-0.55356,-1.7574,0.1401,-0.13237,-1.6684,-0.31029,1.2604,0.42948,-0.59222,-0.18095,1.266,0.44293,0.61585,0.37145,-1.36,-0.05226,0.49487,0.099048,0.5555,-0.39521,0.70675,-1.034,-0.44148,-1.8735,0.62805,-0.80748,0.29018,0.2867,-2.0175,1.2732,0.77045,0.76713,-2.0413,0.68053
