Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
44,MMM,-0.62516,0.59871,1.1784,-0.38258,0.19965,0.29618,0.25791,-1.3156,-0.06956,-0.83645,-0.055123,1.0312,0.7706,-1.053,-0.9729,0.35855,-0.54623,-0.61363,-0.70228,-2.3951,0.89796,0.19135,0.13684,0.78062,-1.1134,1.7763,-0.59697,0.95311,1.0787,0.18369,-0.055537,-0.48922,-2.3686,-1.9337,0.84148,1.4847
44,AXP,0.15329,-0.44606,0.38101,0.86295,-0.58359,-1.7421,-1.0331,2.1939,-1.9016,0.682,0.2074,0.12752,-0.27544,1.957,0.22798,1.5279,0.41873,0.3927,-0.15764,-0.96234,0.63828,1.5303,-1.114,1.1021,-0.63621,0.30772,0.32827,0.43646,1.3718,0.72183,1.0748,0.82714,0.34876,-1.141,-0.57024,-0.28226
44,AAPL,-0.26326,-0.8422,-0.77186,-0.3988,-1.1599,-1.4594,0.27643,-1.4615,-0.76379,0.20845,0.50242,-0.77199,-1.6952,-0.24027,0.76544,-0.45795,0.49847,0.71307,-0.85014,-0.77479,-0.70254,-1.2383,0.29789,-0.15707,-0.6619,-0.075094,-1.0293,-2.1321,-0.28164,-0.20245,-0.62551,0.194,0.66525,-1.2866,1.2397,-1.1917
44,BA,0.81127,2.802,1.0235,1.3187,-0.00090425,2.2519,-0.23023,-1.7951,1.7315,0.61807,1.0883,-1.3319,-1.7496,0.90791,1.2342,-0.21421,-0.56437,1.7548,-0.18701,0.5669,-0.80092,0.17444,-0.41183,0.92912,-1.0301,-0.28266,2.7154,-0.034441,-0.33752,1.3417,0.99923,1.518,-0.067725,-0.57604,0.12206,1.1339
44,CAT,1.2113,-2.3122,0.71109,-0.020588,0.80382,0.37471,-0.97544,-0.37327,-0.85856,0.72692,-0.45126,-0.70736,0.18241,-1.098,0.60377,-0.97844,0.52288,-0.30591,1.0999,1.0471,-0.11164,-0.12138,-1.7397,0.39674,0.73616,-0.7401,1.0006,0.50314,-1.1906,0.86475,-0.70725,0.39831,-0.26569,0.65826,-0.68088,1.0313
44,CVX,1.6756,0.57073,-2.4904,-0.34471,2.0284,0.21419,-1.1709,-0.71849,0.020501,-2.7665,-0.13489,-0.65091,-1.0611,0.74812,0.91435,1.2379,0.19564,1.3494,0.44689,-0.36133,-0.50866,0.40867,-1.1285,0.36498,-0.59595,0.90757,0.003087,-0.59852,0.21126,0.053775,-1.4107,2.0735,1.5667,-0.477,0.014926,-0.90987
44,CSCO,-0.70094,0.13226,0.012273,-0.64637,0.67376,0.4413,1.5402,-1.386,-1.1337,0.70061,1.2036,0.099854,-0.59199,0.86613,-1.3322,-1.5932,2.1983,-0.16833,-1.6264,1.0189,0.87277,-0.4657,0.62417,1.5971,1.0288,0.010534,0.18519,-0.21119,0.62273,0.55898,-0.70675,-0.49748,0.49168,-2.0632,-1.7702,0.88623
44,DD,-0.78796,-0.19295,-0.13318,0.23006,-1.6011,-0.98816,-0.12874,-0.066861,-0.74606,0.10182,0.68436,0.71053,-0.14739,0.58701,-0.89104,-0.32204,1.1844,0.59654,-0.59004,-0.28888,-2.0536,-0.051097,-0.8602,0.45835,-1.7894,0.15995,1.8097,0.88231,1.3406,-1.1057,1.9787,-1.2938,1.0423,-0.81364,-1.1964,0.35342
44,KO,-0.22701,-0.8691,-0.69924,0.74768,1.2058,-0.6143,1.4974,-0.43285,0.11191,1.8836,0.058986,-2.1141,1.8856,-0.050325,0.11599,1.3538,1.2777,-1.2317,-0.47085,-0.41017,1.3293,-0.046739,-0.63341,-0.56415,2.0972,-2.0511,0.92955,-0.49456,0.4017,2.247,-1.5613,-0.67591,0.43158,0.96076,-1.4303,0.82159
44,DIS,0.50263,0.80247,0.58559,-0.55933,-1.311,-0.38969,0.9403,0.73433,-0.78779,-0.33282,-1.3197,-0.046479,-0.91629,-3.1174,0.0092699,0.50861,0.26711,-0.46912,0.69416,1.1521,0.86727,0.84962,1.8962,-0.49168,0.84425,-1.4362,-0.55938,0.43323,-0.64829,1.2041,0.9597,-0.56798,-0.9623,-1.0461,1.645,1.6021
44,XOM,1.3953,0.22718,0.55878,0.6348,-0.6487,-1.5282,0.78522,0.27094,0.6838,-0.37357,0.34079,-0.093339,-0.63839,-0.45959,1.1059,0.38104,-0.22127,1.1735,-0.4776,-0.0055803,0.81416,1.2057,0.34465,0.6963,-0.051944,1.0859,0.27868,-0.4379,0.3347,-0.32609,1.175,0.016254,0.19126,-2.3154,-0.54008,0.75131
44,GE,-1.7379,-1.046,-1.1857,0.19356,0.38316,-0.39767,-0.1363,-0.34231,1.9366,0.27275,1.5682,1.1187,1.1103,-0.67129,1.0271,0.26982,0.47538,-1.1355,-0.97779,0.23141,0.42788,-0.30136,0.28917,0.26525,-1.1866,-0.45374,0.96421,-0.1547,-2.0908,0.068796,0.13457,1.6128,1.7935,1.0035,-0.89247,0.56365
44,GS,0.77097,-0.042393,0.74803,-0.92005,0.61525,-2.1213,1.0509,0.70249,1.1845,0.45902,0.62323,0.32732,-0.61251,-0.52924,1.6701,-1.5336,-0.031663,0.77853,-1.8681,-0.9214,-0.027464,1.2427,1.151,-0.12695,0.40291,-0.90934,0.12399,-2.0194,0.38756,-1.6221,-0.66595,0.92493,2.421,-0.97779,0.093269,-1.052
44,HD,0.16279,-0.84264,0.13446,-1.9446,-0.85481,1.1993,0.32726,-1.5524,0.3162,-0.32593,-0.12269,0.86083,0.90085,0.62511,0.65322,1.2038,-1.1046,-0.64347,-0.17683,2.7362,-0.21682,1.4497,-0.92261,0.51055,-0.2686,-0.49077,0.51506,1.9972,1.3682,1.1932,-1.7347,-1.3391,0.99963,-0.76692,-1.373,-1.2866
44,IBM,0.52192,0.3438,-1.0464,0.033502,-0.93347,-1.3928,0.14628,2.9744,-0.51687,-1.1937,-1.3259,-1.0862,1.1974,1.1984,-0.8598,-0.17166,0.10369,0.50755,1.0442,0.93024,1.4286,-0.70475,0.93745,-0.65628,-2.2059,-1.318,0.26053,1.2183,-0.21004,1.4793,0.041574,0.63903,0.71986,-0.059561,-0.11092,0.53703
44,INTC,1.9684,-0.26362,-0.62031,-0.22404,-0.44631,1.5771,0.074746,1.1601,-1.547,1.0884,1.1306,-0.50032,0.41783,-0.80929,0.82637,0.92564,-0.19908,-2.1462,0.073882,0.11741,0.55564,1.3307,-0.34619,-1.0426,0.30324,1.4022,-2.4542,0.34796,1.8119,-0.38169,-0.94374,0.062089,2.2523,0.72571,1.5648,0.31809
44,JNJ,-0.30029,-1.2815,1.5024,-0.32341,-0.78114,1.227,-0.21203,-0.80879,-0.31841,0.82229,-0.87901,1.196,0.32264,0.75091,0.37147,2.6829,0.59953,-0.38861,-0.1675,-0.7866,-0.50642,-0.45203,-0.075789,-0.27123,-0.97274,0.017008,-1.1033,1.493,0.017125,-1.3795,0.20033,-0.5746,0.72462,-0.39081,0.28718,0.71515
44,JPM,-0.73274,0.43214,-0.86617,1.0257,0.58366,-0.11634,-0.95347,0.41517,0.35203,-0.52758,0.80501,0.9256,1.317,-0.11148,-1.5304,-0.51113,0.1212,-0.084709,-0.31998,-0.2569,0.77795,1.6491,-0.72366,-0.015072,1.7893,0.6437,-1.0561,1.2347,0.18822,-0.40439,0.11336,-0.086768,-1.6064,-1.7697,0.37245,-0.52321
