Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
83,MMM,-0.55659,1.0732,-0.016116,0.87749,0.2468,1.7703,-0.41935,-0.50322,-1.0073,-2.4772,-0.90497,-0.071364,-0.18064,0.1485,0.43074,-1.3236,-0.98518,0.94701,0.43787,0.45746,-0.063976,-0.107,1.0092,0.5143,-0.79101,0.74182,-0.0087181,-0.9489,-0.61148,-0.52849,-2.8996,-0.94162,0.15176,0.22703,-0.4112,1.288
83,AXP,-1.1206,1.6885,-1.1328,1.5552,-1.2195,-0.41607,-1.2164,-1.713,-0.84989,0.59236,-1.1333,0.992,0.3913,-0.30194,-2.0922,-0.91106,-1.0276,-1.3109,0.9733,-0.43278,0.44567,1.8251,0.89366,0.18955,1.2977,-1.2038,1.0339,0.057917,-1.2531,2.9548,0.29012,0.17348,-0.84174,-1.2746,-0.41301,-0.067066
83,AAPL,0.43121,1.6109,0.16037,0.66455,0.055071,-0.035901,-0.78558,0.86633,-0.99236,-1.1618,-2.6725,-1.4155,0.85888,-0.55917,0.35617,0.43479,0.95324,-0.69929,0.86986,-0.4556,0.32823,0.29063,-0.46393,0.58144,-0.085568,1.4958,-1.3249,-0.70372,-0.23295,0.90021,-1.0245,-1.0035,-0.029819,-1.6748,1.0166,-0.19969
83,BA,0.56571,-0.21815,-0.080593,-0.48276,0.83825,0.24551,0.377,-0.34002,-1.9961,0.051885,1.7813,-0.79798,0.84778,-0.11767,-0.32411,0.63096,0.80804,0.12211,-0.92699,0.42354,-1.939,0.39005,1.0007,-0.6273,0.18976,-0.28299,-0.78542,-1.6247,0.090414,-0.20349,1.2602,-0.25407,-1.3249,1.3779,-2.0849,-0.71015
83,CAT,0.39726,1.0513,-1.1226,-0.81383,-0.19102,-0.79898,-0.27623,1.008,1.6604,-1.7417,-0.83739,0.83915,0.58795,-0.96873,-1.1058,-0.7117,-0.69294,0.84334,0.84498,0.27521,-0.23061,-1.1568,0.2418,2.1833,-0.73745,0.65114,0.30472,0.18888,0.80684,-0.20367,-0.91485,1.4063,-0.14166,-0.17443,0.54719,0.44156
83,CVX,-0.46858,-0.89748,0.05946,1.1754,0.86901,-1.5621,0.54347,-1.3714,0.65827,0.21631,0.23356,-1.1047,-1.2901,-0.81253,0.77196,0.86625,0.0041394,-0.093909,-0.37323,0.90973,1.8935,0.66831,0.41195,0.15674,-1.1836,0.87415,-0.10948,-0.14387,-0.48777,-1.7026,0.62785,-0.36531,1.2849,-1.5418,-0.12991,-0.23186
83,CSCO,-1.244,1.4798,1.9744,-1.4067,-0.95235,-1.2751,-0.098248,-1.4459,-0.20334,-0.76222,-0.34406,-0.29009,-0.16988,0.58936,-1.5226,-1.1608,0.070026,-0.15606,-0.073768,-0.00023197,-0.1743,0.12347,0.65123,-0.76327,0.79882,-0.91784,0.78047,0.60772,0.20823,-0.46003,0.27736,-1.4162,-0.96368,0.51776,0.13893,-1.0592
83,DD,0.88431,0.3341,-0.86059,-0.68628,-0.63042,-0.067182,1.2228,-1.8874,-0.018669,-1.1125,1.7493,0.046231,0.16484,0.85849,-0.77406,-0.10828,-2.2108,0.17686,-0.45999,0.48189,-2.1005,-1.8727,0.37766,0.02012,0.92422,0.3363,-0.35981,1.1249,1.8083,-0.11791,-0.81661,-0.40028,-0.86886,0.54052,-2.3937,-0.61906
83,KO,-0.22937,2.5046,-2.3198,1.2776,1.5188,1.0718,1.1328,-0.60335,-0.65872,0.85245,0.44752,0.43998,0.44871,-2.4845,0.14682,-0.49291,-0.75227,0.97135,0.80319,-1.3114,-1.2057,-0.67457,-0.54234,0.23554,0.29505,-1.1919,0.99542,0.83703,1.5783,0.40204,0.51493,-0.43478,-0.1123,-0.068838,-0.47646,0.55635
83,DIS,0.96399,0.99325,-0.96649,-0.30015,-0.39755,2.2374,-2.0852,0.46125,-0.27966,-0.93163,0.21022,-0.65871,0.40353,0.17516,0.32157,-2.4073,-0.68279,-0.43772,-0.44978,-1.1421,1.9253,0.3669,1.5375,-0.059188,1.6008,0.66091,0.19273,-0.11512,0.075509,0.14975,1.493,-0.27893,0.83626,1.8969,1.7712,0.96862
