Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
120,MMM,-0.1673,0.19455,0.57571,0.73327,0.6603,-0.19464,0.3733,-2.2912,-0.96375,0.71051,-0.56225,-1.9047,-0.11609,0.56369,-0.078215,0.25554,-1.3254,1.2194,0.11209,0.97741,0.65334,1.3771,-0.78206,-0.16769,0.35019,1.4565,0.088751,0.48598,-0.44357,0.77589,-1.2421,0.10879,-0.64139,-0.99413,-0.44761,-1.9114
120,AXP,-0.25229,-0.065553,1.7341,-0.3545,0.15413,-1.6191,0.61907,0.13802,-1.8509,-0.18048,-1.4873,-0.13909,-1.2886,1.4629,1.5175,0.8193,1.0682,-1.1939,0.17366,-1.9959,-1.3659,1.6109,-0.91165,-1.6153,-1.1045,1.4866,1.1584,0.23874,0.096838,-1.5082,-0.42397,-0.32551,-0.46201,0.68303,0.64125,-0.2838
120,AAPL,0.15383,0.49521,-0.03665,-0.76535,-0.6392,-1.8291,-0.60004,0.20986,-0.68326,0.5296,-0.53765,0.30515,-0.21864,1.0798,-0.044114,-0.66903,-0.18112,-1.0296,1.1744,0.97143,0.29339,-1.6239,-0.84971,-0.081311,0.3705,-1.1748,0.31606,-0.52352,-0.32793,-1.7642,-0.47461,0.0091403,-0.98022,-0.3043,-2.941,1.32
120,BA,1.777,0.30127,0.80079,1.214,0.0085921,0.66077,-0.4732,0.61786,0.7614,0.81435,-1.0123,-0.036083,0.075038,-0.6446,-1.0595,1.6455,-0.33212,-0.40501,2.4959,0.21323,2.0631,0.012501,-0.0051607,-1.4261,-1.1598,1.1309,1.2789,-0.19436,-0.21432,0.28531,-0.85233,-1.5869,-0.4545,0.11093,0.14312,-0.80403
120,CAT,-1.0474,1.2442,-0.9815,0.70929,-0.41009,-0.14584,0.68194,0.62799,-0.3547,-1.0468,-0.95392,0.99739,0.8857,-2.4115,-0.079956,0.090932,-1.4764,-0.37633,1.0277,-1.2435,0.53378,0.60632,-0.43825,0.060913,1.2867,-0.043675,-0.53302,-0.88366,-0.55805,0.51679,-0.84864,-3.8621,-0.24282,-0.38328,-2.5527,1.7386
120,CVX,-0.25547,1.1373,1.2464,-1.4538,-0.60547,-1.4448,-2.2166,0.067814,-0.44977,-1.041,-1.6992,-0.14396,-0.095287,-0.65932,-1.3124,-0.2596,0.37343,-0.30982,-2.6377,-0.55176,0.67486,0.60313,1.5159,1.533,1.9223,0.46887,0.19339,1.2891,-0.91565,-0.50639,-0.30785,-0.33437,1.1218,-1.6718,-0.43675,-0.7373
120,CSCO,-0.5646,1.119,-0.94514,-0.20299,-0.77075,-0.57543,-1.8876,0.93846,-0.12271,0.49973,-0.79889,-0.52311,1.4056,0.74089,-0.85087,0.2391,-1.0816,-2.1075,-0.28327,-0.55271,0.31787,-2.1628,-0.26994,-2.2982,-0.76826,-1.6324,0.72173,0.8376,0.4156,1.0358,-0.88277,0.95261,-0.3814,-0.4617,1.4659,-1.4724
120,DD,1.8438,0.68224,-0.88566,-1.0143,0.45537,0.41033,1.3965,0.72405,0.49941,-0.66536,-1.4322,-0.055645,0.74322,1.8253,0.074481,0.60703,0.61322,-0.74091,0.84101,0.13864,-1.3876,0.73695,0.87089,-0.35353,1.4737,-1.4731,-1.2018,-0.1711,1.0574,-0.62383,1.1122,-1.3161,-0.71783,0.17573,-0.1162,-0.48823
120,KO,-1.6502,1.3342,0.5202,0.10872,-1.1993,0.31677,-0.89553,1.107,1.2123,0.20032,-0.91668,-0.051869,-0.85276,-0.40725,-2.463,-0.20537,0.72901,0.40264,-0.81341,0.47018,1.8171,0.010577,-2.9217,-0.85086,-0.49709,0.55162,-0.37568,1.7506,-0.5715,0.38815,-0.40351,0.30009,0.99205,1.2104,0.80235,-0.71445
120,DIS,-0.15824,-0.93355,0.23641,-0.10007,-0.23911,-0.35868,-0.17135,1.0099,-1.5149,-1.9022,1.5049,0.11275,0.54144,-0.60771,1.9495,0.32341,-0.90597,-0.73694,-0.39385,0.4952,-0.6711,0.4256,0.054651,0.67977,0.88732,0.1908,-0.016044,1.3655,-0.043412,0.09702,0.23389,-0.67714,0.051141,1.1522,-0.36936,-0.14568
