Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
15,MMM,0.70962,0.082738,0.094811,-0.13628,-0.52006,-0.41669,-0.012132,-1.3359,0.34443,0.87489,-0.90776,0.31322,-1.0392,0.03459,0.66016,-0.12856,0.49832,0.38476,0.10025,0.93503,-0.71247,-0.098934,-0.75277,-0.19931,0.41102,0.53494,-1.0098,-0.40945,-0.76817,-1.3809,0.62074,0.76542,-1.9177,-0.56464,0.4399,0.29351
15,AXP,0.83578,1.9158,0.97206,0.0024752,0.4533,-0.49611,-1.6844,0.11747,-0.62653,-0.70697,0.16302,-1.0945,0.070392,-0.057227,-1.1615,0.076346,0.027985,0.52942,1.8943,-1.8385,0.61221,0.1863,-0.73135,1.5661,-0.2471,0.21048,-1.309,-0.25874,-2.5647,-0.53296,-0.22118,1.099,1.4304,1.0452,0.36773,-0.23604
15,AAPL,-0.87226,1.0725,0.71322,1.6238,1.413,0.80608,0.80471,-0.074367,0.045384,0.8134,2.1442,-1.0001,-0.019151,-0.73667,-2.4116,1.0205,0.34627,0.25712,-0.013486,-1.009,0.94508,-1.5639,-0.30517,-1.4441,-0.71284,2.6444,-1.2419,0.92032,1.4014,-0.72443,1.1241,-0.0021723,-1.3416,-0.3857,-1.4599,0.75418
15,BA,-2.524,-0.58945,0.86171,-0.73718,-0.13673,-0.002726,-0.23504,0.88265,0.35088,-0.61079,-0.093184,-0.13578,0.71458,0.080175,1.736,1.376,1.4751,0.24343,0.33938,1.3908,-0.031974,-0.84824,0.50942,1.3868,0.19944,2.5529,-0.76386,-0.74415,0.020712,1.3852,0.46784,-0.10651,2.4407,0.13439,-1.5435,0.0086348
15,CAT,-1.0579,2.0994,-0.64096,0.10236,0.86286,-0.14661,0.7273,-0.56581,0.37261,-1.2082,0.68783,-1.0982,0.11045,-0.54537,1.2356,0.20005,-0.030787,-0.46286,0.17899,2.4353,-1.6939,-0.9796,-0.64592,-0.0030122,-0.9375,1.1019,0.73362,0.097692,-2.3187,-2.016,0.053947,0.32544,-1.0504,-1.4677,-0.34799,-1.581
15,CVX,2.4437,0.52614,-1.816,0.065107,1.0498,-0.90692,-0.75748,0.1877,-1.3138,-0.074558,0.0042325,0.75946,0.20832,0.91261,-1.3761,0.23429,-2.3087,0.5519,0.38307,1.8266,0.49058,-1.5065,-0.74357,-0.10361,-0.56449,0.3233,-0.59213,-1.0117,0.09448,-2.3856,0.26601,0.021881,0.7036,0.76998,0.42164,-0.51905
15,CSCO,-1.0629,0.19829,-1.2054,-0.6571,-1.5063,-0.55078,0.35651,-0.37639,1.4802,-0.24595,1.4427,-1.0789,0.24877,-1.7209,0.91616,0.31366,-2.154,-1.2427,-0.40813,-0.21113,-0.13621,-0.40325,0.93636,1.0811,0.37407,0.088443,0.28251,1.5431,-1.1274,1.3639,0.25337,0.95665,1.3262,0.44232,-0.14149,-0.0066474
15,DD,0.26034,0.423,-0.47572,0.069837,0.37498,0.54327,-0.72212,-0.8117,0.023147,-0.04853,1.3207,-0.80969,-0.91603,-0.59602,1.9344,0.41937,0.28952,1.4156,-0.20922,-0.50413,-0.29794,-0.066355,-0.47938,0.48083,-0.4113,-0.0017877,-0.53908,0.14972,-0.7616,1.2059,0.7679,-0.50175,0.66162,-2.778,-0.79246,-0.59037
15,KO,-0.29065,0.077326,-1.2219,-0.94856,-0.2803,-0.28295,-1.943,1.2618,-0.62293,1.0849,-0.35196,0.67896,-0.39298,-0.43916,1.1139,-0.53397,0.31485,-0.31236,0.013424,-1.2976,-1.1695,0.44358,-1.0962,-0.39215,-1.2335,-0.33744,0.94589,0.77696,-0.68152,-0.076759,1.5158,-0.81113,-0.13292,-1.4194,-0.11388,0.52125
15,DIS,1.5865,-1.1434,0.15236,-0.75811,1.9391,0.2872,-0.91285,0.17764,0.10159,-0.69272,-1.5352,0.26219,0.15374,-0.27057,-0.94992,0.40933,-0.69457,-0.58029,-0.75285,1.0227,1.0317,-0.44154,-0.24453,-0.77954,-0.42031,0.16679,-0.95772,0.46425,1.133,0.83072,-1.3143,-1.2648,1.6312,-0.13699,1.4191,-1.3381
15,XOM,-0.6267,-0.25348,-0.48818,0.05474,-0.26467,1.1356,-0.85692,-0.74469,-1.1868,-1.302,-0.27868,-0.7551,-1.1045,0.77657,-0.90243,-0.48846,0.45044,0.037063,1.5522,-0.35669,-0.31085,0.80586,-0.51401,0.12857,-1.4455,0.34931,-0.89445,0.48648,0.26622,1.1844,0.8694,1.575,1.6487,0.35679,-0.023884,0.37085
15,GE,-0.24922,0.41379,0.82664,0.94172,0.41185,0.99838,2.501,-0.90527,0.5703,-0.26058,-1.8362,1.0706,-0.47191,-0.43726,0.0175,0.196,1.5102,-0.4582,0.65107,0.52733,1.1381,-0.95098,0.12716,1.0007,1.4965,-2.0238,-0.65924,0.30147,-0.13967,-1.1712,-1.2988,-0.92552,-0.28626,0.65736,-0.18284,0.94946
15,GS,-0.8365,1.3389,-0.77935,0.99109,0.092372,-0.68733,-1.0518,-0.5921,-0.66358,0.53893,-1.7064,1.0344,-0.83419,0.68326,0.56379,-0.076095,0.74265,0.17529,1.2488,1.9175,-0.57122,-0.5296,0.4758,0.60421,0.005854,-0.35078,1.0652,-1.3549,-1.3149,-0.62655,-0.8134,1.3333,0.62661,-1.3802,0.45398,-1.8215
15,HD,0.72464,1.2025,1.8204,0.13397,1.4448,0.4238,0.22818,-1.5078,0.24329,0.020116,0.27414,0.45283,1.2915,0.59874,1.1711,-0.026225,0.59232,0.84256,0.27335,0.40221,0.40966,0.31103,0.31469,-1.8303,-0.78383,0.39455,-0.77872,-0.38245,1.0047,-0.91743,0.89577,-0.44153,0.81725,0.029475,-1.0086,-0.23498
15,IBM,0.078855,0.025387,-0.1838,1.6009,1.3141,-0.72976,0.78731,-0.4155,2.5899,-0.25455,-0.096181,0.13091,-0.87102,0.1395,0.51188,-1.67,0.38116,0.88715,-0.9082,-0.010912,-0.65433,0.25512,1.0508,-1.6381,1.4842,0.094522,-0.54361,0.42488,-0.94866,0.25518,-0.26791,0.73157,-0.91551,1.3062,-0.61137,0.37671
15,INTC,0.1001,-0.28546,1.3214,-0.21142,-0.71237,-0.010854,-1.072,0.12263,-1.8694,-2.3681,0.74628,0.40224,0.88289,2.4933,-0.48789,-1.0525,0.56513,0.41231,-0.35442,-0.11986,-0.23428,1.1691,0.54346,1.7109,-0.27898,-0.053256,0.51484,0.41585,-1.3725,0.1699,1.1365,0.99788,0.061977,-2.0212,0.10275,-0.55187
