Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
80,MMM,2.6146,0.13866,1.0449,-0.66017,0.81775,-1.4285,-0.69785,-0.75387,-1.2538,-0.50209,-1.6958,0.40025,1.6067,0.27279,0.77448,0.26066,-1.0275,0.22857,-0.15394,-1.4021,1.182,-0.78641,-0.23617,-0.28951,0.9472,1.7398,0.83075,0.70021,0.030315,0.85206,0.78956,-1.0268,-1.5875,-1.7321,-1.6541,-1.1404
80,AXP,0.15757,0.2085,-0.51963,0.057918,-1.0268,1.1432,0.13086,-0.041951,-1.4524,-1.4525,1.022,1.5628,0.82771,0.34714,0.82494,0.70676,-2.129,0.25439,1.2466,-0.3011,1.4848,-0.81151,1.0696,-0.17003,1.8289,0.14994,0.3,-0.70706,-2.2221,-0.62205,0.36025,1.7462,1.9491,0.75076,0.28541,0.93384
80,AAPL,-0.57356,-0.51285,-2.9868,-0.58366,0.81345,1.1698,-0.40485,0.72356,-0.22709,1.2437,0.39254,-0.96787,-0.80528,0.72788,0.37109,0.1374,0.71503,0.38913,1.3845,-0.4008,0.07136,1.2247,-0.15189,-1.281,-0.94602,0.99271,0.32012,0.76829,-1.83,-1.2128,0.50751,-0.61902,-0.39294,-1.475,-0.28627,0.11397
80,BA,0.44257,0.019202,-0.1402,-0.45113,-0.78654,0.068318,0.77657,-1.5051,-0.0010628,1.3766,-0.36808,0.56932,-0.045759,2.6481,1.5293,1.4927,0.74201,-0.013479,-0.48064,-2.4535,-0.7383,0.51582,-0.20625,-1.8211,-1.703,-0.4271,-1.1073,0.14958,-0.37364,2.0724,0.30335,2.1168,0.38498,-0.27975,0.82365,-0.85039
80,CAT,-1.4576,-0.55742,0.33316,-0.97082,-0.66935,-0.61535,-0.71442,-2.7257,0.16864,-0.064699,-1.0482,0.90529,0.41779,0.32781,0.58888,0.1806,-0.70494,0.80068,1.2281,-1.7354,0.16864,1.7516,-0.82413,1.2669,-0.28948,3.0888,0.28996,0.94648,-1.4651,-0.12932,0.057214,0.91674,0.83254,-1.4773,-2.2306,-0.05181
80,CVX,1.7419,0.65106,-0.57499,0.10982,-0.36237,-0.40114,1.6889,-1.5781,1.4067,0.046427,0.81018,0.65321,-1.1999,-0.72224,0.48135,0.81248,-0.49916,-1.2372,-0.7832,0.27898,-1.6876,-0.90342,-0.17996,-1.2354,0.16963,0.12181,-0.022477,-0.85424,0.74131,-0.53442,0.95792,0.60685,-0.34133,-0.50794,1.0332,-1.2088
80,CSCO,0.12431,-0.46417,-1.2495,1.9079,-1.1019,-0.92996,0.99209,-1.0206,-0.62936,-0.69593,0.12597,-0.25572,-2.5927,-0.13912,1.2733,-0.045741,0.26477,0.68069,1.0213,-0.43123,-0.70364,0.99206,-1.4109,-1.2978,-0.97001,0.33326,-1.1799,0.30698,-1.4712,-0.93643,-0.65688,0.23365,0.34309,-0.38599,-0.82133,0.41262
80,DD,-1.2658,-0.49794,1.1022,-1.4182,-1.2354,0.71558,-1.576,0.13093,0.34644,-1.3469,1.2124,-0.28397,2.091,-0.97521,0.91989,-1.6327,-0.32505,0.5255,-0.84557,-0.45303,0.58273,-1.0675,-0.4928,-0.19432,-0.71847,2.3656,-0.4934,0.15247,0.49168,0.3412,0.25662,1.913,-0.054049,1.6364,1.2468,0.27421
80,KO,-1.0985,0.025576,-1.014,-1.2934,-0.85931,-0.57568,-1.1437,0.23653,1.098,0.69595,-2.1104,-2.4621,0.23865,-0.81347,-1.0051,0.19452,-0.84171,0.44073,-0.61033,1.1989,-0.54365,-0.49762,0.87994,0.060025,-0.23299,0.51677,0.32767,-0.23816,-0.20124,1.2357,0.28989,1.3496,-0.30263,-1.3784,0.16112,3.3538
80,DIS,-0.45785,0.48509,-0.62798,2.3021,0.49759,0.57203,-1.9397,1.2659,-0.85408,0.065452,1.5101,1.0461,-2.2936,0.68043,0.26163,0.72244,1.4682,-0.29915,-0.69473,-0.47534,0.18161,-0.82864,0.177,2.0538,0.99745,0.67585,0.94612,0.35801,0.16367,1.7895,-0.30047,-0.046479,-1.0463,-2.249,-0.41528,-0.48959
80,XOM,-0.70697,0.40312,0.70732,1.7283,-0.78363,-1.7581,-1.8228,-0.91579,0.72838,-1.8812,2.2041,-0.47576,-0.42724,-1.522,1.8361,-0.10368,-0.96397,1.6423,-0.96853,-0.066043,0.70294,1.0044,-0.69552,-1.4451,-0.28136,0.49632,-0.0077942,0.35705,-1.5111,1.1512,-2.0044,0.98106,1.9168,-0.12315,-0.30794,-0.44285
80,GE,1.005,-2.3644,0.80773,0.58338,0.97456,1.0947,-0.58424,0.95634,-0.028651,-0.37569,1.5753,0.82179,-0.10593,0.51106,1.7966,1.4219,-0.25155,1.3114,1.2562,0.2248,0.25645,1.0061,0.86683,-0.26978,-0.15168,-1.3556,0.077698,-0.54747,1.1864,0.9173,-0.72047,0.40192,-1.6313,2.0437,0.051041,-0.54556
80,GS,0.84582,1.264,1.4041,0.28101,0.42724,0.62959,-0.55691,-0.93585,-0.70615,-0.89887,2.2203,1.1295,1.5818,-1.3641,-1.3171,-0.62407,1.042,-1.2427,-0.075984,-0.030416,0.43506,-1.5201,0.26046,-0.59033,-0.19915,0.72354,0.19201,-1.268,-0.55793,0.10161,-0.048006,0.11639,2.2985,-0.43748,-0.073344,1.4012
80,HD,0.29681,-1.1392,-0.32157,0.74747,-0.6509,-0.16961,1.2374,-2.5061,0.58613,0.91518,0.8969,-0.62754,-0.23248,-0.90913,-0.82993,1.0124,0.054806,0.052661,0.40406,-0.20654,2.0107,-0.40056,-0.81225,1.0007,-1.4628,-0.23848,-0.76013,0.51329,1.2832,2.9805,1.3303,0.55245,-0.24092,0.519,-0.22187,0.3712
80,IBM,-1.028,0.64272,0.9048,-0.93598,-0.8468,0.034924,1.199,-1.1021,-0.97735,2.3183,0.79632,0.53343,-1.1881,1.1645,-0.82258,-0.77141,0.45526,-0.61198,1.2848,0.48045,-0.524,0.10114,0.78048,-0.39006,-0.18976,1.884,-0.59678,-1.185,-1.4897,0.45979,-1.9286,0.16434,-0.1335,-1.7817,0.77737,-0.62049
80,INTC,0.1977,0.56449,-0.70991,1.4536,-0.49626,0.11359,-2.2026,-1.5834,0.23434,-0.20322,0.010716,-1.5168,0.085039,-1.1956,0.13438,-0.85582,-0.080474,0.23464,0.99531,-0.53736,-0.70737,-1.3059,-0.23344,-0.24736,1.4641,0.86102,0.13282,0.98907,1.3024,1.5115,0.626,-1.02,1.6061,0.35725,-0.72268,0.24052
80,JNJ,0.51476,-1.0927,-0.8563,1.7919,0.51011,0.76916,0.024288,-1.8349,-0.71085,0.75378,-0.14757,1.0626,0.15134,-0.40317,2.0428,0.54325,-1.4088,1.0031,-1.4272,-1.8442,-0.62095,-0.73616,0.31199,1.1871,0.01034,0.86703,-1.2576,2.3935,-3.4257,0.28548,-0.27075,-1.1831,-1.1298,0.4905,0.43333,1.5877
