Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
51,MMM,-0.33014,-1.427,0.43297,-0.59309,-1.2066,-1.2245,-1.7209,-0.7253,-0.75495,-0.31354,1.9492,-0.2665,-0.54492,0.79733,1.3803,0.85905,-0.34292,-1.3432,-0.095309,-1.3009,-1.6098,0.44511,-1.223,-0.29998,-0.38093,-0.33472,2.7716,-1.376,-0.58417,1.3037,0.13609,-0.80786,-0.51678,0.031159,-0.067784,0.82494
51,AXP,0.42203,1.4831,-0.97949,-2.9853,-1.0167,0.71517,-0.79513,0.041342,0.0058802,0.13539,0.4643,-0.8446,0.29601,-0.042622,0.1589,1.1848,-0.37191,0.93324,-0.31886,1.0907,1.3473,0.78549,0.21397,0.22071,0.9728,1.1912,-1.3624,-0.16979,-1.4792,1.4094,0.48738,1.7052,0.11979,-0.35272,-0.073523,-1.597
51,AAPL,0.10034,-1.8688,-0.98983,-0.41753,0.06004,-0.14875,-1.1871,0.81368,0.66245,0.99487,0.07115,-0.69125,-1.2697,0.13016,1.3906,0.87709,-0.38827,-0.44319,-0.70146,0.30524,-3.3547,-2.4165,0.33762,1.07,0.22204,-0.32307,1.5695,0.32275,-0.098154,1.9388,-1.054,3.1826,0.38875,0.10635,-0.064362,-0.033265
51,BA,0.88364,0.072013,0.6343,0.68713,1.578,-0.92826,1.1103,-0.22784,0.38566,-1.247,-1.7148,-0.59663,-1.254,0.6485,1.4388,-1.8864,0.6672,1.0468,0.2351,2.4621,-0.75931,-0.90498,0.078075,-1.9207,-1.0104,-0.68914,-0.57884,1.4528,0.29054,-0.064457,0.042495,0.13663,0.37386,-1.644,-0.33497,0.4035
51,CAT,-1.594,0.098506,-0.26271,-0.061394,-0.88178,-0.20462,-0.11337,-1.2344,0.89359,-0.066589,-1.1022,1.838,0.25565,0.19952,1.4705,0.95199,0.041606,1.2255,0.73991,-0.050282,-0.39346,-0.73517,-0.45581,-1.9593,-1.0657,0.57125,1.4264,-0.90612,0.75163,0.98646,1.6071,-1.1756,0.74117,-1.416,-1.5331,-1.3685
51,CVX,0.12783,1.3743,0.87686,0.46638,-0.12231,0.36636,-0.012052,0.037476,1.0881,1.127,-1.0642,1.701,1.884,-0.84204,-1.074,-0.20882,1.1955,-2.6519,1.0953,0.019516,1.0569,0.20903,0.41238,0.36413,0.034456,0.65918,2.3436,-0.035419,-1.0586,-1.763,0.42083,0.32497,0.70854,1.0167,0.16039,0.23767
51,CSCO,-1.8622,-0.7421,-1.7114,0.34425,0.96568,-1.4731,2.5583,1.494,-0.65334,0.52867,0.8073,-1.2285,-0.75329,0.4441,-0.14545,-0.75301,0.077153,1.0745,-0.22623,-0.78725,-0.59256,-0.1539,0.30178,-0.81765,-2.082,-1.0122,-1.1739,-0.16137,-0.47189,-0.2769,1.6579,-1.0279,1.3675,1.3127,-0.62423,1.7037
51,DD,-0.67811,-1.1835,-0.23507,0.094097,-1.6907,-1.2437,0.36955,-1.8587,-0.42414,-0.7424,0.96955,0.67357,-0.32127,0.18399,2.1308,-0.47878,2.1015,-0.86656,-0.28138,0.76781,-0.43251,0.52354,-1.301,-0.33918,0.80681,0.3724,-0.76636,-0.57711,0.97717,-0.17343,-1.046,-0.099099,-1.249,1.707,1.9738,0.028321
51,KO,0.02285,0.36913,0.80163,-0.0053517,0.39367,0.77819,0.96252,-1.489,0.71427,0.71979,1.7329,-0.17998,-0.077825,-0.13009,-1.2258,0.97099,0.10949,0.27622,-0.14009,-1.6609,-0.1089,1.0332,-0.60306,1.5908,-1.3226,0.79238,0.070777,1.468,-0.69106,0.05776,-0.096301,0.90995,1.6262,-0.2821,-0.48428,-0.13986
51,DIS,1.0296,0.66448,0.16044,1.2312,1.8494,0.94913,-0.54209,-0.19093,-0.11275,-0.10583,-1.6613,1.3301,1.3543,-0.064728,2.7092,-0.42227,-0.58678,-1.5131,-0.24633,0.92863,0.22595,-0.97893,-1.3656,-0.33081,1.0836,-2.0985,1.2697,0.3955,0.073981,-0.15629,-0.96421,0.94891,1.3697,2.2104,0.86509,-0.27104
51,XOM,0.35261,0.50029,1.9514,-1.0948,0.66362,0.27579,-0.17383,-0.8557,0.35262,-1.512,1.0531,-0.25674,-2.9768,0.90026,0.84473,0.81399,0.56228,0.7687,1.2682,0.36783,-1.0477,0.37678,-0.44678,0.28526,1.1415,0.67856,-0.63849,-0.3078,-0.24585,-1.1411,-0.42142,-0.49395,0.22671,0.18888,-2.2977,0.061979
