Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
19,MMM,-0.078082,-0.14408,0.60796,0.037792,-1.0369,-1.874,0.60314,0.81241,-0.87315,-0.0010321,0.6436,-0.44628,1.4104,-0.081719,-0.8184,-1.2084,0.2778,0.21564,-1.2444,0.5926,-0.44529,2.6569,0.91192,0.2182,-0.038641,-1.5587,0.87204,0.41942,1.1352,1.1177,1.6607,-0.47937,-0.10284,-0.66072,-0.55019,0.63614
19,AXP,-1.0645,-1.1342,-0.25659,0.17643,-1.5428,-1.2238,0.7946,1.6087,-2.1319,1.249,1.4777,0.98293,-0.47963,-1.1952,1.5929,0.90971,-0.03892,-0.56751,-0.2796,1.3347,-0.21452,-0.33653,1.441,-2.0849,-0.30732,0.50795,-1.8434,1.0041,-0.98724,0.084131,-1.1176,0.034018,-0.07353,-1.1214,-0.85277,0.79384
19,AAPL,1.626,-0.82922,-1.1008,-1.8095,-0.34055,0.10332,0.16448,-2.2925,1.1466,-0.21015,-0.14953,-0.65765,0.99333,0.40075,-1.0425,0.63373,-0.24667,0.80773,0.77514,0.73895,0.023465,0.73386,-1.0718,0.39633,0.33287,1.1276,-1.1298,1.3837,-0.68502,-2.07,-0.5214,0.16996,1.0039,0.52262,0.79768,-0.49642
19,BA,-0.4509,-0.1925,1.0899,-0.38647,-0.36762,1.1097,0.74208,-0.67135,0.78036,-1.5901,-1.1503,0.63279,0.80335,0.84998,-0.47911,-1.2992,0.90288,0.065303,0.32508,-0.64051,1.3774,-0.26921,-1.1983,1.9065,-0.88929,1.3733,0.35147,-1.4462,-0.36881,-0.76157,-0.84214,0.44557,-0.28747,0.030691,-0.79892,0.13065
19,CAT,-1.6723,-1.4064,-0.16228,0.88631,0.26179,-0.71451,1.0324,-0.17465,-0.85635,-1.2623,1.2125,-0.38222,-1.1864,0.03947,0.31111,-0.7495,0.41264,-0.58795,0.73688,1.7253,0.44608,-0.024465,-0.78022,-0.10653,1.5081,0.28723,-0.62758,-0.031319,-0.4093,-1.7887,-0.43111,0.036517,-0.96022,-0.13628,1.5383,0.98895
19,CVX,2.213,-0.66341,-1.851,-1.0976,0.11649,0.40427,-0.40917,0.71925,1.8808,0.070644,-0.77574,0.03792,0.82072,-1.041,0.64784,-0.69504,-0.5216,-0.39462,-0.0063703,-1.0417,-0.089481,1.1952,-0.51021,-0.60375,0.55573,1.0917,0.46058,-0.30366,-1.5336,0.45807,0.50538,0.49277,1.3936,-0.29138,0.0067432,0.66115
19,CSCO,-0.0022239,0.42844,-0.66382,1.5286,0.26688,-0.97302,-1.577,-1.7795,-0.32909,0.9323,-1.2431,0.96615,0.26463,0.30207,-1.7373,-1.639,1.7493,-0.59026,0.4756,0.92925,0.84424,-2.3852,-0.10736,-0.49919,-1.3454,-0.29244,-0.47715,0.20744,0.10453,0.1282,-0.26484,-0.44017,-0.84403,-0.4764,1.3674,0.24299
19,DD,-1.0021,0.80768,-1.1696,2.1039,0.93179,0.1847,1.5087,0.019787,-0.11005,2.4751,-0.78258,0.91645,0.1097,-1.0183,0.35829,0.47109,-0.78089,1.1979,1.9817,0.14356,0.26438,1.1442,-0.61614,-0.56656,-0.81977,0.37233,-1.471,-0.088023,-1.631,-0.070301,0.17078,2.2022,0.033358,0.75514,-1.8145,0.63838
19,KO,0.54797,0.42905,0.26494,0.8164,0.52753,0.09869,0.64007,2.0385,0.19777,-0.15924,0.25251,-0.48989,1.2417,-0.9412,1.6917,2.1399,-1.2777,0.79541,-0.15395,2.1218,1.8542,0.55339,-0.37386,2.1015,-0.71014,-2.1327,1.5818,1.1991,-0.16088,-0.75173,-0.90614,0.50967,-1.2728,-0.19389,-0.91994,-1.3279
19,DIS,1.2898,0.40035,0.27813,1.5124,-1.2591,-1.4601,-0.16588,0.23119,-0.90514,1.0381,-0.43294,0.97547,1.281,1.1041,0.78674,0.9048,2.1652,0.19756,-1.5426,-0.63581,-0.62674,2.0795,-0.56342,-0.32632,0.12526,-0.22702,0.10611,0.13917,-0.058436,0.82234,-1.3052,-0.092588,0.70633,0.76256,-1.4019,0.74277
