Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
104,MMM,-0.66507,0.069475,-1.1858,-0.12022,-1.1574,0.36534,0.93708,2.0165,-0.030166,-1.5346,0.56365,0.61706,-1.3539,-0.77278,0.63935,1.0433,-0.10733,-0.91757,-0.45334,-0.012308,-0.94521,-0.13313,-1.1431,-0.3046,0.23905,0.99301,0.31452,0.68784,-0.41661,-1.2939,-1.5437,-2.5586,-0.1692,0.059793,0.060372,1.5615
104,AXP,2.0412,-0.13423,1.4669,1.2797,-1.3665,-1.0179,0.58778,-0.59375,0.24479,-0.54179,0.047382,-1.7369,1.1351,-0.12922,-0.62233,-0.088318,-1.643,0.31638,0.75454,1.6616,-0.68192,1.3689,-0.19732,-0.084437,-1.9282,-0.078053,-0.83841,-0.27235,-0.29111,-0.03002,-1.4239,-1.0184,-0.51416,-1.5738,-0.39688,-0.1672
104,AAPL,1.5156,-0.62434,-0.85433,1.238,-0.96864,-0.17281,-0.08028,-0.51111,-0.41029,0.42088,-1.0392,1.2543,-1.7625,0.31047,-1.9002,-1.1507,-0.40363,0.71548,1.2701,-0.24663,0.2542,-0.73177,-0.22866,-0.11158,-1.4971,1.3866,-0.1908,1.4869,-2.0736,-0.71069,0.17036,-0.070891,-0.43904,-1.1108,0.54331,1.5762
104,BA,0.21633,-0.40908,1.2377,-0.30442,-0.6665,2.0346,0.29427,1.8561,-0.36969,-0.36184,-2.3859,-0.034785,-0.4374,0.92446,-1.2196,0.79553,-0.28751,-1.288,-0.57757,-1.3091,-1.1368,-0.61287,-0.21925,-1.0195,-1.1266,0.54637,1.0272,0.49225,-0.34515,1.0934,0.86777,0.72299,0.38802,-0.21888,-0.21373,0.69464
104,CAT,1.4452,-0.011084,-1.4427,-0.24585,1.6118,0.76988,-0.4698,2.0096,0.84724,-1.7412,0.049895,0.66045,-2.2306,-1.0502,1.0903,-1.0726,0.27978,-1.2413,0.27635,-1.3159,0.46562,-0.21958,1.3478,-1.4722,-0.087219,0.31198,0.40298,-0.66327,-0.36066,1.546,-0.3144,0.82088,0.58166,-0.71484,0.97996,-1.2863
104,CVX,-1.9048,1.3806,0.43061,-1.5231,0.86408,0.16912,-0.26102,1.772,0.57022,0.79285,-0.11754,-1.2498,1.1269,-1.361,-2.0553,-0.22709,0.56829,0.3765,-1.808,0.020459,0.94701,2.2949,1.3487,0.93491,1.0197,-0.021418,-3.137,0.50325,-0.49186,1.6472,-0.57531,-1.4171,0.50317,-0.69812,0.20274,-0.033372
104,CSCO,0.53349,0.10468,-0.22177,0.23444,0.20578,1.2561,-0.60059,-0.27175,-0.68507,-1.6224,-0.98363,0.45617,-1.4866,1.6761,0.27995,0.52766,0.86138,0.25218,-0.10321,-1.1798,0.33528,-1.0112,0.63262,-0.83945,0.39167,0.93113,0.56201,1.1641,-1.6231,-0.3507,1.4817,0.80079,0.23927,-0.65204,0.71937,-1.1957
104,DD,0.52472,-0.67813,0.38286,-0.067652,1.5171,-0.074314,-0.12819,0.71028,-0.79272,1.741,-0.77513,-0.60207,-0.60312,-1.7883,1.1484,0.29174,-0.033129,0.73458,-2.5209,-0.30511,-0.56549,0.61859,-0.68301,-1.4794,-0.52883,0.43292,-2.1579,2.0628,-0.12349,0.6009,-1.7619,-0.11255,0.22339,0.028376,-0.54834,-1.4619
104,KO,-0.1988,-0.37402,0.34656,-0.60002,0.25797,0.57452,1.1539,-0.30582,0.054939,-0.17909,1.9505,1.1656,1.6935,-1.9759,-0.56752,1.0492,-0.35896,-1.1753,0.16876,-0.98279,1.3513,-1.1272,0.11515,0.48713,0.50851,-0.098498,-0.043094,0.58795,0.39853,0.39123,-0.31901,-0.54848,0.3433,0.0043596,-0.66436,-0.84469
104,DIS,-0.14239,-0.98627,-0.39194,-0.2147,-0.22809,1.5971,-2.6186,0.10797,1.7795,-1.3768,-0.99504,0.22306,1.4205,0.025277,0.23177,1.8425,1.1116,-1.1051,-1.1472,0.46844,-0.78234,1.8239,-0.80103,-0.11922,-0.49185,-0.39408,0.40848,-0.85941,1.3251,-0.63128,0.29923,0.74841,-0.3368,0.76392,-1.3725,-0.56538
104,XOM,0.76684,-0.50582,0.20375,1.8895,-0.36849,-0.10825,0.97807,1.831,1.2855,0.41466,0.92485,0.11097,-1.0432,-0.65053,0.53205,-0.18056,0.82634,0.040313,1.1088,0.083291,-0.57393,-1.0079,-1.0168,-2.2713,-1.4499,-0.21454,0.27876,0.030702,0.39145,1.1676,1.0675,1.6538,0.025947,-0.58023,0.41002,0.020577
104,GE,-0.36928,0.9499,1.4366,-0.86403,-0.051824,1.5615,1.044,1.4408,0.0072767,-0.31112,-0.25484,2.7328,-0.10822,0.94379,-0.36087,-0.34156,0.56683,-1.8265,0.092752,-0.50978,-0.84047,0.63465,-1.5326,-0.2983,1.4693,1.9532,-2.0429,1.0615,-1.6989,-1.8571,-0.25521,0.62489,-0.36868,-1.2568,-0.18845,0.19104
