Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
114,MMM,-1.4305,-0.46967,0.57952,-0.49322,0.12862,0.14377,1.187,-0.95914,-1.6265,0.39006,0.74867,-0.043172,0.66202,-0.6143,0.61699,0.18319,-0.20918,-2.8984,1.6287,0.2299,1.4335,-0.54645,-0.35452,-0.29569,-0.056823,-0.37117,-1.2322,0.67775,0.0986,0.95716,-0.54425,0.088357,-0.75785,1.7721,1.4218,0.16052
114,AXP,-2.6004,0.18737,1.1276,-0.59132,-0.56296,-0.5091,1.1426,-2.035,0.41309,2.2974,-0.76204,0.015829,0.63086,0.44951,0.55492,0.61162,-2.4778,0.13267,0.064737,-0.65753,1.4133,0.12382,-1.5738,-0.64339,-1.3284,1.0458,-0.94604,1.4496,0.43341,1.1644,-0.60486,-1.1162,-2.1337,0.069778,0.031986,0.004514
114,AAPL,-0.16656,0.7646,-0.14996,-0.87352,0.43821,-0.35354,1.2276,0.10886,-0.27912,-1.1583,-0.59853,-0.995,-0.060791,-1.4325,1.365,-0.03447,-0.011062,-0.096433,0.050963,-0.18717,-2.1267,-0.79593,-0.63499,-0.74674,-0.57539,-0.46423,-0.35687,1.7131,0.21292,-0.1708,1.276,-0.27578,-0.64269,-1.8967,0.83026,-0.81875
114,BA,1.8263,0.37124,-0.31342,-0.83033,1.4585,-0.64023,-0.83891,1.1473,1.6526,1.2809,0.92526,1.2448,-1.0227,1.2608,-0.38127,-0.10698,0.84302,-0.2472,-1.2909,-1.114,1.0315,1.9137,0.11072,0.44668,-0.17947,-0.80154,1.5339,-0.55586,0.047093,1.4439,-0.8985,1.3273,-0.59792,-0.70418,1.3201,0.12984
114,CAT,2.0572,-0.82814,-0.12547,1.1529,-0.31869,-2.2797,0.6442,2.0699,-0.010046,-1.1238,0.41154,2.8684,-2.7956,0.036868,0.99891,-0.094294,-0.45485,-2.9473,-0.11107,0.12395,-0.21354,0.82334,0.62321,-0.48774,1.2867,-0.87963,0.44066,1.0482,2.2312,0.45409,1.9746,0.25674,0.1156,0.94918,-0.5664,0.54281
114,CVX,0.23639,0.60977,2.0942,0.16508,0.11451,1.1467,1.2946,-0.88606,1.1098,1.4415,-2.0643,0.62543,0.83643,-0.36497,-1.0815,-2.1516,-0.47459,-1.5503,-0.54729,0.27929,-2.5052,1.7633,-1.7794,0.42164,0.70916,-2.8873,0.40882,-1.4133,0.55306,0.29603,-0.68946,0.66319,2.0692,-2.1402,1.1443,1.0449
114,CSCO,0.28878,0.55625,0.38222,-1.1793,0.25047,0.21691,-0.039252,-1.3358,-0.50976,-0.59036,-0.76562,0.34056,-0.85879,1.0895,0.97046,2.2682,1.0511,-0.38473,-2.0699,0.055255,-0.45532,0.6473,1.2867,-0.40327,0.88368,0.99037,0.34067,0.14578,-0.68696,0.58267,-1.8096,0.072906,-0.45375,-2.4262,-0.81492,0.15369
114,DD,1.0711,-0.22784,0.52689,-0.72024,0.57803,-0.040284,-1.7138,0.14448,0.82157,0.43231,1.6392,0.37101,0.32602,0.57725,0.36352,1.2808,-0.55728,-0.21568,-1.0885,-1.4266,-1.5836,0.92061,-0.32605,-0.097562,-0.68881,-0.99152,0.65227,-0.67771,-0.20551,0.84972,0.15334,-0.76101,1.8361,0.80581,0.37884,0.23697
114,KO,1.1625,-0.60609,0.83899,1.8127,-0.57647,1.9801,1.5349,0.47664,0.87392,0.98202,-0.52959,0.048265,0.732,1.1518,-1.2051,0.17644,0.70822,1.1938,-0.41858,0.87273,0.74496,-0.016796,0.24032,0.91327,-1.2796,0.53505,0.062875,-0.44941,1.186,0.39544,0.9883,1.5614,0.67674,1.519,1.2536,0.65134
114,DIS,0.10113,-1.0217,-1.026,1.6184,1.4401,-0.22143,0.77382,-1.3321,0.46343,0.91194,1.4278,1.7734,-0.28399,0.11799,-0.17705,2.2677,-0.13112,-0.53649,1.3868,0.97087,-0.53734,-0.59416,1.2268,0.67571,0.88477,-0.71083,-2.3488,-0.93449,0.33614,1.4017,-0.24661,0.9254,1.2864,0.93647,-1.2623,1.3872
114,XOM,-1.9484,-0.63041,-0.30086,0.13241,-1.841,-1.4116,0.24808,-0.96678,-0.94164,0.37742,0.92092,0.61853,-0.12491,1.3072,-0.53232,1.1055,0.72983,-0.8443,0.24383,-0.67626,-0.84163,-0.92066,-1.0716,1.0482,1.3878,1.5033,-0.015321,0.89513,-0.74314,-0.92174,-2.0462,-0.27979,-0.39728,-1.7779,-1.21,0.54065
114,GE,0.2605,-0.50719,-0.58138,-1.5492,0.2518,-0.7866,1.9271,0.0071333,0.57195,0.56536,-0.38191,-0.22714,0.35109,0.47302,-0.22639,0.35024,-0.69873,-0.21365,0.048808,-0.088748,-1.1533,-0.021863,0.4664,0.91884,0.53666,-0.38263,-0.54254,2.0686,-1.6204,0.010494,1.5505,0.01232,1.6157,-0.030628,-1.0699,0.51339
114,GS,0.029903,-0.5452,-0.87819,0.33573,0.96989,0.8451,1.0811,0.65774,0.35056,-0.4183,-0.19883,-0.96586,-1.7866,-0.25046,0.71773,-0.81405,-1.4292,0.63806,-0.12339,1.2325,0.26632,1.2787,-0.77174,-3.4742,-0.59776,2.4227,-2.3399,-0.2489,-0.47878,-0.48415,0.32866,-0.82903,0.72292,0.14181,0.1759,0.9667
114,HD,1.6343,1.0716,-1.7556,1.516,-0.15418,0.47298,0.13918,1.7218,-0.44526,-1.5451,1.6165,-0.16077,0.60822,-1.0652,-0.90415,-0.84355,1.1002,-0.22498,-0.9715,-1.2596,1.1105,-0.7132,-1.448,-1.0275,0.62,0.81739,-0.30088,-0.11316,0.7957,1.1961,0.64573,-1.929,-0.52405,-0.00049903,0.94943,0.42183
114,IBM,0.94965,-0.87635,0.055002,-0.57019,0.23977,-1.6573,-1.5877,-0.38148,0.49728,-1.2178,0.6589,-0.998,0.75358,0.68815,1.5185,0.86605,-0.33894,0.71798,0.53477,-0.64156,-0.42139,-1.2741,-0.21526,1.2821,0.28666,-0.51669,0.84788,1.5729,0.1437,0.18866,-0.055552,0.070606,-0.62738,-0.86624,1.1361,-0.86387
114,INTC,0.86816,-0.67444,-1.2485,1.4969,1.9268,2.4725,1.0199,-0.35686,-1.1258,-1.5175,0.8087,-0.36888,0.055195,-0.40611,0.69969,-0.54577,0.50319,-0.03612,2.2429,-0.54918,1.0702,0.91778,-1.9205,1.0097,-0.49821,0.27458,0.56695,-1.1257,0.67381,0.99938,1.3842,-0.68029,-0.77963,-0.23791,-0.768,0.6769
114,JNJ,-0.047888,1.352,2.026,0.46917,-0.14139,1.8813,-0.24159,-1.1105,-1.8887,-0.84472,1.3076,0.90881,-1.2994,-0.42646,-0.65039,-0.53507,1.643,1.8417,0.37045,-0.49945,0.31305,0.72196,0.8385,1.7546,-1.482,-1.2218,-0.14857,0.21221,-1.1393,-0.4833,0.084636,1.0514,1.1807,-0.42299,1.2519,0.72292
114,JPM,0.83105,-0.49378,0.5805,-0.20329,-2.0002,-0.87719,-0.039122,-0.029702,0.80412,0.64637,0.25924,-0.72346,-0.75475,-0.47219,2.119,-0.10933,-0.085979,-0.66971,-0.037322,-0.97091,0.37657,0.59244,0.42998,1.1349,1.2285,0.85591,0.87364,-1.2092,1.7117,-1.9906,-0.0078167,0.90346,1.1505,1.4395,0.97547,0.13305
114,MCD,-0.068522,0.40191,0.57892,1.1537,0.33838,0.057544,1.4042,0.27446,0.48861,-1.3027,-0.46316,0.82152,0.2068,-1.0575,0.99633,-0.22368,-1.4381,-0.90687,0.15955,1.7082,-0.92517,-0.35625,-1.2166,-0.61844,0.81997,-0.22051,-0.58683,0.31791,1.1042,0.72808,0.40453,-0.6955,0.76384,-1.1143,-0.42456,-1.7779
114,MRK,1.1569,-0.99474,0.73638,0.050746,-1.4231,0.81091,2.2906,1.0867,0.91413,-2.3143,0.58271,-0.01951,-0.70068,0.016076,-0.069197,0.48459,1.9473,-1.8179,1.2981,-0.27455,0.98267,-2.0732,-0.64288,0.21916,1.0712,-2.7844,-0.35958,-0.27487,0.62815,-1.1226,0.49785,0.87113,-1.3154,-1.5514,-0.40052,0.10416
114,MSFT,1.3766,1.369,1.7227,-0.13316,-0.0045633,0.90729,-0.45153,-0.93307,-0.44695,-0.50548,1.2683,-0.049481,-0.68563,0.55707,1.7056,-0.44253,-2.8017,1.0402,0.84156,-1.8638,2.1835,-1.0527,-0.81492,0.29771,-0.18465,-0.49028,0.1159,-0.7865,0.52058,0.64917,-0.00057797,0.70743,0.92889,-1.3044,1.9029,0.81744
114,NKE,-1.5319,1.3557,-0.45545,-0.30477,1.4674,0.96121,-1.1747,-1.4587,-0.19824,0.2738,-0.34492,-0.73411,0.35396,0.37137,0.0063651,-0.15915,1.3148,1.0287,0.45991,-1.2467,0.075617,1.2113,1.3828,0.21077,-0.48151,-0.22101,1.9547,-0.99806,0.095597,1.1821,0.66532,-0.19647,0.39243,-1.6832,1.1186,0.68746
114,PFE,-0.047817,0.14776,-0.87749,-0.65673,-0.786,0.20916,0.15297,1.7568,-2.2692,-0.044367,-0.23928,-0.31475,0.28575,1.0643,0.30519,0.4487,1.5584,0.52117,-0.83422,0.66211,-0.5679,1.1167,-1.3654,-0.14379,0.54872,-1.4419,-1.0702,0.19404,0.25318,0.13567,0.087303,0.40116,0.34227,-1.879,2.1343,0.50652
114,PG,-1.6398,0.34347,0.28973,0.11622,0.61473,0.12367,0.20153,-0.51542,-1.2839,-1.0977,-1.0768,0.2401,0.36618,-2.4261,-0.92505,0.5296,0.23333,0.077091,-0.17247,-1.3945,-1.271,-1.3376,1.4492,-1.2772,-1.4577,-0.88107,1.5222,0.39902,-0.35296,-0.35818,0.41285,0.15087,1.4792,0.067648,1.2898,1.0094
114,TRV,-0.85008,-0.83616,1.2503,-0.49331,0.99895,2.7114,-0.41181,-1.8309,0.58349,0.60053,0.00082693,-1.8161,-1.7173,0.38444,-0.2141,-0.60099,-0.79251,-0.75309,-0.49633,-1.0577,0.049894,1.4395,2.5643,0.17952,-0.028324,-0.27418,2.2117,1.8581,0.2067,0.58246,1.596,-1.4135,-2.0033,1.4378,-0.65833,-1.2606
