Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
72,MMM,-0.067992,-0.07408,-0.51818,-1.0735,1.7939,1.4846,0.15804,-1.1475,-0.62217,-0.28145,-0.92847,-0.2049,-0.84422,-1.3264,-0.23931,0.52463,0.098589,0.35894,2.4814,0.64981,0.4549,0.35457,0.84888,-0.56585,0.16383,-1.5127,1.7878,-0.78609,0.96804,-0.82439,1.1816,0.039427,-1.8314,-0.79072,1.2392,-1.3786
72,AXP,-0.93903,-1.4242,0.4089,0.3629,-0.91485,1.4012,-0.47283,0.17018,0.88483,-0.36149,0.96629,0.66157,-0.6468,0.34583,-0.20059,-1.4794,-0.54346,-0.2859,-0.63684,1.4872,-0.66151,-1.3966,0.61727,0.016574,0.81598,0.1724,0.053455,1.9843,1.0598,-0.0065973,0.0096481,-0.35945,2.0928,-0.29794,-0.37237,0.93672
72,AAPL,-0.19725,-1.2404,0.67399,-0.85378,0.41326,0.71128,-0.13044,0.08315,1.2366,1.7816,-2.0324,0.21686,-0.14887,2.0422,-1.5357,1.4487,0.39323,1.2862,0.60407,0.1482,0.4036,0.37159,-0.52253,0.36418,-0.47,0.23877,-1.218,-0.29175,-0.57766,0.6768,1.6504,0.34342,1.7918,-1.8191,-2.2547,-0.16411
72,BA,-0.72234,-0.10742,-1.4206,1.2852,1.6951,1.0211,-0.23063,-0.26461,-0.62746,0.98458,-0.19311,1.0523,1.5111,1.0837,0.96255,-0.68718,-0.095244,0.96105,1.3621,0.23797,0.045404,2.2303,-0.40458,-1.2141,0.96506,-1.3066,0.42222,0.84402,0.31769,0.058949,0.061534,-0.44444,-0.45612,-0.12638,-0.69007,0.14306
72,CAT,-1.2982,-0.26958,0.17724,0.46322,2.0939,-0.54691,0.85476,0.28403,-1.191,-1.5971,-0.55621,-1.5625,-0.57359,-0.57945,1.7219,0.27832,1.0456,-0.0058805,1.0515,-1.3737,-0.032659,-0.0091553,-1.7098,-0.63781,-0.10257,0.56899,0.12963,-1.2776,-0.27016,-0.90981,-0.17387,-0.48557,-1.4068,-0.69631,0.088945,-0.77122
72,CVX,-0.68935,-0.57102,1.0647,-1.023,-0.13441,-0.76662,-0.38328,0.65741,0.34795,-0.06592,0.51401,1.5607,0.045318,0.59482,-0.53726,-0.21219,0.43667,-0.87369,-1.2553,1.17,-0.25708,0.10517,1.4298,-0.37416,-0.36919,-1.4779,-0.1633,0.97171,1.1082,0.64067,1.2458,0.12886,0.17073,-0.58231,-0.41424,-0.8309
72,CSCO,1.8625,-0.088704,0.93413,-1.0259,0.31708,1.3175,-0.31727,1.3194,1.2324,-0.45472,-0.42069,-0.56966,0.34922,-0.8396,-1.1884,0.55303,-0.44172,-0.037964,1.0591,1.4116,1.7416,-0.54761,0.57537,0.44712,-1.188,-0.64155,-0.77004,-0.29549,0.037105,0.27524,2.5315,2.1786,0.27636,0.068297,1.3112,1.072
72,DD,-1.1005,-0.036909,0.83397,-0.60797,-0.81195,-0.032354,-0.15287,0.30358,-0.46972,1.2201,0.72137,-1.3237,-0.28246,0.13077,-0.26257,2.8087,0.4327,-0.27185,-0.62776,-0.22795,0.78562,0.34975,-0.054457,-0.47412,-1.193,-1.5544,1.0485,1.8789,0.0088956,-0.28293,0.79867,0.33763,-0.071566,-1.8884,-0.53672,1.3249
72,KO,-0.64105,0.88831,0.25642,-0.35301,-0.87292,1.6678,0.99055,1.6699,-1.845,-1.8373,1.3673,-0.49593,-0.35205,0.4751,-0.076564,-0.50484,-1.6761,0.20806,2.2495,-2.2004,-0.93088,-0.72,0.96363,-0.87236,0.84541,1.195,-0.27855,-0.27284,-0.48716,-2.1143,-0.17068,0.18232,1.7097,-0.27404,-0.54817,0.71631
72,DIS,0.47624,0.83158,-0.02567,-0.89399,0.28084,-1.3607,0.24151,-0.90043,-0.47123,0.55147,0.047428,0.73651,-0.41251,0.36322,-0.56151,0.48381,0.56203,-1.1599,-0.6551,-1.8171,0.16946,-0.13692,0.89354,0.32019,0.9026,0.30953,0.36214,-0.55727,-0.78691,-0.33083,0.93726,-0.65642,0.31882,-0.39163,0.3151,-0.046463
