Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
63,MMM,-1.1042,-1.1162,0.52509,0.64211,1.6912,-0.94175,0.46636,1.7872,1.9071,-1.7138,-0.17069,-1.2813,-0.96112,0.27146,0.10758,-0.26637,-1.4193,0.081695,-2.0438,1.2341,-1.4348,0.73065,-0.25886,0.56153,0.1253,-0.18074,-0.70422,0.51945,-1.3982,-1.5218,-1.6549,-0.27326,0.3632,-0.3793,-1.5919,-0.36833
63,AXP,0.21174,0.061931,-0.73156,-1.2907,-0.84274,0.40598,0.27902,-0.39291,-0.48722,0.56763,-0.9523,0.92871,0.43895,-1.314,0.3604,-0.90923,-2.2361,2.2541,1.1357,0.31631,1.9503,0.69159,-0.46937,-0.45958,0.86948,0.20608,-1.2145,1.2058,0.48081,-0.24577,0.32203,-0.36543,0.22378,-0.2148,1.1489,0.17589
63,AAPL,1.0106,0.03738,-0.99448,0.14824,0.79255,0.0066063,1.0577,0.41222,0.47809,0.49154,-0.054331,-0.8867,-0.89965,0.4164,1.3456,-0.05276,-1.2608,-1.3423,1.229,0.85219,-0.38147,-1.4504,0.084569,-0.38357,0.24547,-0.60335,0.20213,0.80354,-1.4439,0.1778,0.86355,1.2192,-1.3235,-1.0066,-0.079083,1.8448
63,BA,-0.18461,-1.132,0.55313,0.5599,0.65186,-0.07142,1.713,-0.5834,0.444,-0.41776,-0.036444,-0.21393,-0.75524,-1.2345,-0.41101,0.48853,2.791,1.0485,-1.4583,0.4722,-0.74505,1.1213,1.0505,0.93374,-0.58808,-0.25325,-0.72308,-0.79581,0.54026,-2.5294,-1.9947,-0.0028294,0.46925,1.0158,-0.19351,-1.0671
63,CAT,-1.9463,0.080772,1.0594,0.40296,-0.84504,-0.30955,-0.19284,-0.72577,1.5254,-0.97781,0.24358,0.070877,1.5485,1.1548,-0.91955,1.1743,0.90447,0.60096,-1.0804,-0.036424,0.53046,-0.60779,-0.835,-1.2584,-0.89369,0.80127,-0.35171,1.187,-0.51453,-1.1935,2.0466,3.6171,-1.4566,0.1708,1.0351,-0.45608
63,CVX,0.54315,1.7231,-0.78134,1.2294,0.086589,0.8106,0.23234,0.62133,1.1178,1.7506,-0.60618,-0.46502,-0.25129,-0.90641,-2.1679,0.62427,1.7642,1.1803,0.29232,-1.0341,0.66311,0.44667,-0.78125,0.23308,-0.75793,-1.0812,-1.3843,1.2477,-1.3841,-0.0014824,1.6921,-0.94476,0.52305,2.2635,0.66738,0.052954
63,CSCO,1.2254,-0.21975,0.50405,-0.34108,-0.48706,2.3341,-1.6225,-0.32162,-1.228,1.1541,-2.5721,0.25794,0.89018,-2.4534,0.26544,-0.39211,-1.261,0.38962,-1.0382,0.010902,0.87474,-1.4483,-0.61906,-2.2865,-0.89097,0.3454,0.43915,0.2406,-0.61126,-0.92879,-1.0944,0.0009633,-0.97482,-0.14189,-0.44974,-0.67464
63,DD,2.0348,-0.48544,-2.1484,-2.3188,1.7531,0.96392,0.71698,2.2385,-0.74384,-0.16297,0.8819,-0.1235,2.0884,-0.51508,1.6535,0.54848,-1.3144,0.84442,0.89677,-0.69513,-0.98759,0.19574,-0.20478,-0.35826,0.33749,0.66665,0.96821,0.95512,0.080954,-2.3427,-1.0109,-0.34058,-1.048,1.3632,-1.3426,-0.22316
63,KO,-0.16355,0.039556,0.85362,1.1207,0.0037804,0.24334,0.74291,0.68804,-0.086381,-0.82226,-0.35034,0.38894,-0.079537,-0.19764,-0.81546,-1.0754,1.0907,-0.48933,-0.80307,0.45756,0.70654,-0.93945,-1.8257,0.91567,0.13825,0.10163,0.38738,-1.7063,-0.47463,-0.34318,2.0763,-0.91478,-0.52418,-0.33253,0.90468,-0.44372
63,DIS,-0.34674,-1.6534,0.56958,-0.60215,-1.5577,0.15393,0.77512,-0.30964,-1.1542,0.47302,0.44437,-0.31809,0.19636,1.7628,-1.5898,1.2341,1.7223,-1.5521,-0.90714,0.075819,0.58114,0.64935,0.4,1.4899,-1.2165,-0.6504,0.97531,0.9662,-1.9038,0.71687,0.72638,0.76094,-0.72772,0.59839,0.34158,-0.46523
