Month,Stock,Return,EP,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROA_q,GPM_q,PM_q,AT_q,OCFR+q,FL,DER,CR,CurR,ln_Capital,R_Nm,w_R_Nm,std_Nm,ln_Price,beta,turn_Nm,rating,MACD,DEA,DIR,RSI,PSY,BIAS
64,MMM,-0.33893,0.45371,-0.66118,-0.0317,0.03857,-0.88759,1.0496,-0.55539,-1.3679,-1.3009,0.36204,-0.64011,0.43474,-0.56448,-0.076748,0.086638,1.0162,1.368,0.22247,-0.37401,-0.44273,0.17994,-0.14796,-0.048507,-0.13754,2.1361,1.1041,-1.2475,0.40714,-1.2569,-0.11676,-1.4081,1.0388,-1.4989,-0.71524,0.58816
64,AXP,-1.0846,0.7714,0.56517,0.82094,-1.464,-0.0076008,-0.38879,-0.74008,-0.6781,-0.57412,-0.61031,0.50694,1.0657,-1.09,1.1349,0.41539,-0.84524,0.41528,-0.1137,0.94887,-0.90925,1.3071,0.29985,0.03908,-0.044197,1.9996,1.3714,0.21834,0.95346,0.21012,0.65104,0.10288,1.1589,0.072212,0.32681,-1.4391
64,AAPL,1.2767,-1.9397,-0.98054,0.22207,0.0028604,0.0088633,-0.4765,-0.64879,-0.5666,1.1365,-0.90438,0.4348,0.24547,0.65906,-0.9737,-0.028319,1.4425,1.6701,0.39097,0.35695,0.8024,-0.002306,1.1073,0.67474,-0.05043,1.2498,-0.33496,-0.86808,-1.5294,-0.33744,0.88046,0.044953,-0.034916,0.58932,-0.040523,-1.0322
64,BA,-1.6674,1.3402,-0.92238,0.30607,0.22444,1.1492,-0.0638,1.7808,-0.7025,-0.070563,0.199,0.53277,0.10637,0.33162,-1.2784,0.6138,-1.0219,-0.2677,0.622,-0.66428,0.17976,-0.69243,-0.15223,1.1784,1.6139,1.8528,0.25133,-0.40665,-1.3345,1.8817,0.11338,0.32974,0.5505,0.24704,-0.097052,0.43209
64,CAT,-1.6613,-0.58737,0.124,1.6133,-1.2065,0.71925,0.31043,-0.27226,-0.55261,0.30944,-1.537,1.2334,0.2285,0.25893,-1.2928,1.54,0.46613,-1.019,-2.0673,-0.5846,-0.11844,0.4247,0.84288,-1.3458,1.6364,-0.6371,-0.1179,0.85479,-0.86739,-0.89861,0.42624,1.2951,0.57435,-0.93087,-0.8501,0.50959
64,CVX,-0.066931,-0.44112,0.1897,-0.41222,-0.64667,-0.32776,1.2666,1.0503,0.39985,1.0553,0.3982,-0.49576,-3.1312,-1.6906,-0.23483,-0.71641,-0.79911,0.78218,-0.75174,0.065514,-0.53383,0.084213,0.5953,-0.24724,0.0021075,0.71556,-0.85547,-0.18312,0.35845,1.3036,1.5962,0.23035,-0.99177,-1.8087,-0.017158,1.0903
64,CSCO,-1.3047,0.70353,1.5095,-0.28801,0.29265,-0.40042,0.56257,0.31906,0.84027,0.93649,-0.34427,0.079375,0.2267,0.96985,0.1694,-0.90532,1.089,0.17692,-0.87772,0.31031,-0.20941,-0.37953,-1.16,-1.1878,-1.9565,0.61668,0.18817,-2.5544,-0.28256,-0.48813,0.18958,-0.93992,0.33748,0.87794,0.56068,0.99575
64,DD,-0.58394,-0.13728,0.85897,-0.89563,0.79414,-0.038831,-1.0579,1.8498,0.19415,-0.79997,-0.03209,-1.2099,-0.14643,-0.3484,-1.2139,-0.40345,-0.096353,-0.0077168,-0.73369,1.0124,0.54208,0.090356,-1.0805,-0.14746,-0.25698,0.0054671,-0.12005,-0.59647,-1.1514,0.067671,2.0495,0.87005,-0.10904,-0.74117,0.78442,-0.82291
64,KO,0.44308,-1.2182,1.7004,0.42699,-0.69006,-0.6791,0.078709,0.94425,0.22986,0.85555,-0.80988,0.44765,-0.13536,-0.2859,-0.10297,1.5148,0.21125,2.0515,0.14092,0.22512,0.53291,-0.26161,-1.0932,-0.6204,-1.6816,0.44555,-1.2442,0.6727,1.0083,1.498,0.67858,-1.4761,1.2362,0.10678,0.46823,-0.54632
64,DIS,-0.65739,-0.2328,0.52643,0.30361,-1.2768,-0.11192,-0.41219,-0.62436,-1.732,0.39732,0.5257,1.3281,0.94787,1.3432,0.75354,-1.823,0.49874,0.56852,-1.5302,0.80536,0.77761,1.3327,0.73908,-1.1672,0.69241,-0.25814,0.80664,-0.19831,0.93347,0.7384,1.7419,-0.30037,-1.3618,0.49208,0.30704,-1.1589
